element_type,osmid,amenity,building,name,tourism,geometry
way,37086806,,yes,,,"POLYGON ((13.2573063 -8.799538500000001, 13.2574994 -8.799879499999999, 13.2577047 -8.799766099999999, 13.2576811 -8.799724400000001, 13.2578752 -8.799617, 13.2577377 -8.7993741, 13.2574442 -8.799536399999999, 13.2574122 -8.799480000000001, 13.2573063 -8.799538500000001))"
way,37086811,,industrial,,,"POLYGON ((13.2508624 -8.8007732, 13.2513815 -8.8007238, 13.2514383 -8.801306200000001, 13.2513185 -8.801317600000001, 13.2513228 -8.8013613, 13.2510794 -8.8013844, 13.2510485 -8.801067099999999, 13.2508925 -8.801081999999999, 13.2508624 -8.8007732))"
way,37086812,,yes,,,"POLYGON ((13.2507744 -8.802364900000001, 13.2507271 -8.8021411, 13.2511559 -8.8020526, 13.2512032 -8.8022764, 13.2507744 -8.802364900000001))"
way,37086814,,yes,,,"POLYGON ((13.2436012 -8.8006338, 13.2433302 -8.800481700000001, 13.2430845 -8.800909300000001, 13.2433554 -8.8010614, 13.2436012 -8.8006338))"
way,37086815,,yes,,,"POLYGON ((13.2430584 -8.800489600000001, 13.2432375 -8.8005887, 13.2430814 -8.8008644, 13.2429023 -8.8007654, 13.2430584 -8.800489600000001))"
way,37086817,,yes,,,"POLYGON ((13.2531726 -8.8022268, 13.2531537 -8.8019427, 13.2535812 -8.8019149, 13.2536002 -8.8021989, 13.2531726 -8.8022268))"
way,37086818,,yes,,,"POLYGON ((13.2549401 -8.8017483, 13.2549356 -8.8015414, 13.2553863 -8.8015284, 13.2553907 -8.801735300000001, 13.2549401 -8.8017483))"
way,37086819,,yes,,,"POLYGON ((13.2550183 -8.8012602, 13.2549423 -8.8010775, 13.2554639 -8.8008656, 13.2555399 -8.8010483, 13.2550183 -8.8012602))"
way,37086820,,yes,,,"POLYGON ((13.2545095 -8.8006593, 13.2543138 -8.8007667, 13.2545729 -8.801225000000001, 13.2547847 -8.801149499999999, 13.2545095 -8.8006593))"
way,37086821,,yes,,,"POLYGON ((13.2556873 -8.800682, 13.2560085 -8.8006773, 13.2560188 -8.801362900000001, 13.2556976 -8.801367600000001, 13.2556873 -8.800682))"
way,37086822,,yes,,,"POLYGON ((13.2560848 -8.800675500000001, 13.256406 -8.800670800000001, 13.2564163 -8.8013564, 13.2560951 -8.801361099999999, 13.2560848 -8.800675500000001))"
way,37086825,,yes,,,"POLYGON ((13.2557888 -8.802342599999999, 13.2557656 -8.8020818, 13.2564216 -8.802024899999999, 13.2564448 -8.802285700000001, 13.2557888 -8.802342599999999))"
way,37086826,,yes,,,"POLYGON ((13.2566304 -8.801795500000001, 13.256954 -8.801762399999999, 13.2569924 -8.8021292, 13.2566688 -8.802162300000001, 13.2566304 -8.801795500000001))"
way,37086828,,yes,,,"POLYGON ((13.2580237 -8.8005169, 13.2584224 -8.8004979, 13.258464 -8.8013485, 13.2580653 -8.801367600000001, 13.2580237 -8.8005169))"
way,37086829,,yes,,,"POLYGON ((13.2584765 -8.800472900000001, 13.2588327 -8.8004537, 13.2588551 -8.800858399999999, 13.2584989 -8.800877699999999, 13.2584765 -8.800472900000001))"
way,37087475,,yes,,,"POLYGON ((13.2544164 -8.8033331, 13.2546839 -8.8037382, 13.255341 -8.803314500000001, 13.2552011 -8.8031027, 13.2549266 -8.803279699999999, 13.2548535 -8.803169, 13.2546805 -8.803280600000001, 13.2546259 -8.803198, 13.2544164 -8.8033331))"
way,37087476,,yes,,,"POLYGON ((13.255388 -8.803362, 13.255648 -8.803759700000001, 13.2552324 -8.8040251, 13.2549724 -8.8036274, 13.255388 -8.803362))"
way,37087477,,yes,,,"POLYGON ((13.2549416 -8.8036552, 13.2547209 -8.8038001, 13.2549795 -8.8041847, 13.2552001 -8.8040398, 13.2549416 -8.8036552))"
way,37087478,,yes,,,"POLYGON ((13.2550375 -8.80425, 13.2554532 -8.8048948, 13.2560661 -8.804508999999999, 13.2556503 -8.8038641, 13.2550375 -8.80425))"
way,37087479,,yes,,,"POLYGON ((13.25562 -8.803351599999999, 13.2560443 -8.803092599999999, 13.2564207 -8.803694699999999, 13.2559963 -8.803953699999999, 13.25562 -8.803351599999999))"
way,37087480,,yes,,,"POLYGON ((13.2619172 -8.8023723, 13.2616852 -8.802522099999999, 13.2616273 -8.8024346, 13.2614859 -8.8025258, 13.2622962 -8.803751699999999, 13.2626696 -8.8035107, 13.2619172 -8.8023723))"
way,37087481,,yes,,,"POLYGON ((13.26034 -8.803394900000001, 13.2607711 -8.803122999999999, 13.2611372 -8.8036897, 13.2607061 -8.803961599999999, 13.26034 -8.803394900000001))"
way,37087482,,yes,,,"POLYGON ((13.260723 -8.804025599999999, 13.2611541 -8.8037536, 13.2615202 -8.804320300000001, 13.2610891 -8.8045922, 13.260723 -8.804025599999999))"
way,37087483,,yes,,,"POLYGON ((13.2598844 -8.8026739, 13.2604436 -8.8025818, 13.2607306 -8.8030305, 13.2602888 -8.8033064, 13.2598844 -8.8026739))"
way,37087484,,yes,,,"POLYGON ((13.2590712 -8.803411499999999, 13.2586031 -8.8026894, 13.2596502 -8.802661499999999, 13.2598264 -8.802933400000001, 13.2590712 -8.803411499999999))"
way,37087485,,yes,,,"POLYGON ((13.2590917 -8.8035152, 13.2594539 -8.804084700000001, 13.2602603 -8.8035838, 13.2598981 -8.803014299999999, 13.2590917 -8.8035152))"
way,37087486,,yes,,,"POLYGON ((13.2595346 -8.8041502, 13.2598284 -8.804600199999999, 13.2605862 -8.804117, 13.2602924 -8.803667000000001, 13.2595346 -8.8041502))"
way,37087487,,yes,,,"POLYGON ((13.2598981 -8.8046866, 13.2602019 -8.805141600000001, 13.2609391 -8.8046609, 13.2606354 -8.804205899999999, 13.2598981 -8.8046866))"
way,37087488,,yes,,,"POLYGON ((13.259775 -8.805238299999999, 13.2598658 -8.805373700000001, 13.2595136 -8.8056044, 13.2594227 -8.805469, 13.259775 -8.805238299999999))"
way,37087489,,yes,,,"POLYGON ((13.2598999 -8.8054366, 13.2599826 -8.8055615, 13.2596631 -8.805768, 13.2595804 -8.805643, 13.2598999 -8.8054366))"
way,37087490,,yes,,,"POLYGON ((13.258185 -8.8029905, 13.2584404 -8.8028288, 13.2586083 -8.8030879, 13.2583529 -8.8032495, 13.258185 -8.8029905))"
way,37087491,,yes,,,"POLYGON ((13.2588656 -8.803424, 13.2591049 -8.803782500000001, 13.2590286 -8.8038323, 13.2589073 -8.803650599999999, 13.2588523 -8.8036864, 13.2587343 -8.8035096, 13.2588656 -8.803424))"
way,37087494,,yes,,,"POLYGON ((13.2590828 -8.805829900000001, 13.2590698 -8.8057982, 13.2590716 -8.8057497, 13.259087 -8.805719, 13.2591165 -8.8056926, 13.259149 -8.805680600000001, 13.2591878 -8.805681, 13.2592199 -8.8056938, 13.2592516 -8.8057249, 13.2592647 -8.805756499999999, 13.2592667 -8.8057856, 13.2592578 -8.8058187, 13.2592347 -8.805850100000001, 13.2592055 -8.805868500000001, 13.2591653 -8.805876, 13.2591313 -8.805869400000001, 13.2591017 -8.8058517, 13.2590828 -8.805829900000001))"
way,37087495,,yes,,,"POLYGON ((13.2585659 -8.805851799999999, 13.2585665 -8.805814700000001, 13.2585799 -8.80578, 13.258595 -8.805760599999999, 13.2586254 -8.8057388, 13.2586614 -8.8057286, 13.2586818 -8.8057284, 13.2587181 -8.8057379, 13.2587443 -8.8057549, 13.2587677 -8.8057839, 13.2587795 -8.8058187, 13.2587787 -8.8058558, 13.2587647 -8.8058909, 13.2587398 -8.8059186, 13.2586962 -8.8059391, 13.2586587 -8.8059408, 13.2586112 -8.8059227, 13.2585845 -8.8058967, 13.2585659 -8.805851799999999))"
way,37087496,,yes,,,"POLYGON ((13.2583854 -8.805567999999999, 13.258386 -8.805530900000001, 13.2583994 -8.8054962, 13.2584145 -8.805476799999999, 13.2584448 -8.805455, 13.2584809 -8.8054448, 13.2585013 -8.8054446, 13.2585376 -8.8054541, 13.2585638 -8.8054711, 13.2585871 -8.8055001, 13.258599 -8.8055349, 13.2585981 -8.805572, 13.2585842 -8.805607, 13.2585593 -8.8056348, 13.2585157 -8.8056553, 13.2584782 -8.805657, 13.2584306 -8.8056389, 13.2584039 -8.8056128, 13.2583854 -8.805567999999999))"
way,37087501,,yes,,,"POLYGON ((13.2518581 -8.803453299999999, 13.2520203 -8.8034026, 13.2520333 -8.803443100000001, 13.2521927 -8.8033933, 13.2522886 -8.8036929, 13.2519669 -8.8037934, 13.2518581 -8.803453299999999))"
way,37087502,,yes,,,"POLYGON ((13.2522423 -8.803411000000001, 13.2523976 -8.8033614, 13.2524852 -8.803629300000001, 13.25233 -8.8036789, 13.2522423 -8.803411000000001))"
way,37087503,,yes,,,"POLYGON ((13.2525113 -8.803780100000001, 13.2521056 -8.80391, 13.252258 -8.8043747, 13.2526637 -8.804244799999999, 13.2525113 -8.803780100000001))"
way,37087504,,yes,Panalpina Warehouse,,"POLYGON ((13.251959 -8.8042058, 13.251651 -8.8043049, 13.2518098 -8.8048129, 13.2519473 -8.8047728, 13.2520255 -8.805017299999999, 13.2522008 -8.8049626, 13.251959 -8.8042058))"
way,37087505,,commercial,Panalpina Luanda,,"POLYGON ((13.251448 -8.8035251, 13.2515702 -8.8039545, 13.2518637 -8.803872800000001, 13.2517201 -8.8034301, 13.251448 -8.8035251))"
way,37087506,,yes,,,"POLYGON ((13.2532483 -8.804244600000001, 13.2528805 -8.8043578, 13.2529906 -8.804707000000001, 13.2533583 -8.8045937, 13.2532483 -8.804244600000001))"
way,37087507,,yes,,,"POLYGON ((13.2531996 -8.804831500000001, 13.2535299 -8.8047231, 13.2537783 -8.8054618, 13.2534479 -8.8055702, 13.2531996 -8.804831500000001))"
way,37087508,,yes,,,"POLYGON ((13.2532124 -8.8032807, 13.2533483 -8.8032425, 13.2534584 -8.8036245, 13.2533225 -8.8036627, 13.2532124 -8.8032807))"
way,37087509,,yes,,,"POLYGON ((13.2534531 -8.8040979, 13.2536157 -8.8040436, 13.2537565 -8.804456, 13.2535939 -8.804510199999999, 13.2534531 -8.8040979))"
way,37087510,,yes,,,"POLYGON ((13.257991 -8.804532200000001, 13.2580717 -8.8046577, 13.2582893 -8.804521100000001, 13.2582086 -8.804395599999999, 13.257991 -8.804532200000001))"
way,37087511,,yes,,,"POLYGON ((13.2578554 -8.803828899999999, 13.2581744 -8.804301799999999, 13.2577059 -8.8046104, 13.2573869 -8.8041375, 13.2578554 -8.803828899999999))"
way,37087512,,yes,,,"POLYGON ((13.2573792 -8.8038466, 13.2574415 -8.8039437, 13.2572597 -8.804057500000001, 13.2571974 -8.803960500000001, 13.2573792 -8.8038466))"
way,37087513,,yes,,,"POLYGON ((13.2576019 -8.803702400000001, 13.2576673 -8.803808699999999, 13.2579157 -8.803659400000001, 13.2578502 -8.8035531, 13.2576019 -8.803702400000001))"
way,37087514,,yes,,,"POLYGON ((13.2576762 -8.8033432, 13.2577609 -8.8034707, 13.2575894 -8.803582, 13.2575046 -8.803454500000001, 13.2576762 -8.8033432))"
way,37087515,,yes,,,"POLYGON ((13.2570745 -8.803277400000001, 13.2572073 -8.803191399999999, 13.2575043 -8.803639199999999, 13.2573715 -8.803725200000001, 13.2570745 -8.803277400000001))"
way,37087516,,yes,,,"POLYGON ((13.2567597 -8.8034292, 13.2569687 -8.8032927, 13.2571581 -8.803576100000001, 13.2569491 -8.8037125, 13.2567597 -8.8034292))"
way,37087520,,yes,,,"POLYGON ((13.2576349 -8.8048492, 13.2572521 -8.8050806, 13.2575465 -8.8055562, 13.2579293 -8.805324799999999, 13.2576349 -8.8048492))"
way,37087521,,yes,,,"POLYGON ((13.2573348 -8.805614800000001, 13.2574479 -8.8057683, 13.2572507 -8.805910000000001, 13.2571377 -8.8057564, 13.2573348 -8.805614800000001))"
way,37087522,,yes,,,"POLYGON ((13.2574705 -8.8057655, 13.2575362 -8.805862100000001, 13.2577922 -8.8056921, 13.2577265 -8.805595500000001, 13.2574705 -8.8057655))"
way,37087523,,yes,,,"POLYGON ((13.2565525 -8.8045367, 13.2573143 -8.8044916, 13.2573377 -8.8048775, 13.256677 -8.8049166, 13.256669 -8.8047848, 13.2566191 -8.8047878, 13.2566149 -8.804717999999999, 13.2565636 -8.804721000000001, 13.2565525 -8.8045367))"
way,37087524,,yes,,,"POLYGON ((13.2555708 -8.8052326, 13.2558911 -8.805027600000001, 13.2563846 -8.805780499999999, 13.2560644 -8.8059855, 13.2555708 -8.8052326))"
way,37087525,,yes,,,"POLYGON ((13.2567485 -8.805594899999999, 13.2569394 -8.8058611, 13.25637 -8.806259799999999, 13.2561791 -8.805993600000001, 13.2567485 -8.805594899999999))"
way,37087526,,yes,,,"POLYGON ((13.2569751 -8.8058668, 13.2570342 -8.805949200000001, 13.2566004 -8.8062536, 13.2565412 -8.8061712, 13.2569751 -8.8058668))"
way,37087527,,yes,,,"POLYGON ((13.256465 -8.8064693, 13.2565853 -8.8063894, 13.2567108 -8.806574100000001, 13.2565904 -8.806653900000001, 13.256465 -8.8064693))"
way,37087528,,yes,,,"POLYGON ((13.2566383 -8.8052908, 13.2567556 -8.8054583, 13.256515 -8.8056228, 13.2563977 -8.805455200000001, 13.2566383 -8.8052908))"
way,37087529,,yes,,,"POLYGON ((13.2559985 -8.8048956, 13.2562441 -8.804726199999999, 13.2564924 -8.805077900000001, 13.2562468 -8.8052472, 13.2559985 -8.8048956))"
way,37087530,,yes,,,"POLYGON ((13.2556791 -8.8048679, 13.2558015 -8.8050494, 13.2556249 -8.805165799999999, 13.2555024 -8.8049842, 13.2556791 -8.8048679))"
way,37087531,,yes,,,"POLYGON ((13.2551031 -8.805409300000001, 13.2551065 -8.8057553, 13.2556287 -8.8057502, 13.2556253 -8.8054042, 13.2551031 -8.805409300000001))"
way,37087532,,yes,,,"POLYGON ((13.2550196 -8.805867299999999, 13.2558943 -8.805846900000001, 13.2558965 -8.805941199999999, 13.2559568 -8.805939800000001, 13.2559594 -8.8060513, 13.256021 -8.8060499, 13.2560233 -8.8061466, 13.2561263 -8.8061442, 13.2561304 -8.8063159, 13.2562141 -8.806314, 13.2562166 -8.8064182, 13.2562833 -8.8064166, 13.2562858 -8.8065234, 13.2563791 -8.8065213, 13.2563818 -8.8066332, 13.2564392 -8.8066318, 13.2564424 -8.806763800000001, 13.2555597 -8.8067844, 13.2555576 -8.8066961, 13.2554845 -8.8066978, 13.255482 -8.8065912, 13.2554243 -8.8065926, 13.2554218 -8.806488699999999, 13.2553523 -8.8064903, 13.2553479 -8.806308599999999, 13.2552362 -8.8063112, 13.2552336 -8.8062042, 13.2551709 -8.8062057, 13.2551683 -8.806095300000001, 13.2551005 -8.8060969, 13.255098 -8.805991499999999, 13.2550226 -8.8059932, 13.2550196 -8.805867299999999))"
way,37087929,,yes,,,"POLYGON ((13.2693036 -8.7975996, 13.2694905 -8.7980166, 13.2690236 -8.798221, 13.2688366 -8.797803999999999, 13.2693036 -8.7975996))"
way,50543690,,yes,,,"POLYGON ((13.2769493 -8.796272800000001, 13.2774428 -8.796198499999999, 13.2774965 -8.7964954, 13.2769922 -8.796590800000001, 13.2769493 -8.796272800000001))"
way,50543693,,yes,,,"POLYGON ((13.2765953 -8.798722, 13.2769708 -8.7989446, 13.2768635 -8.7994217, 13.2766167 -8.7993475, 13.2763378 -8.799156699999999, 13.2765953 -8.798722))"
way,50543698,,yes,,,"POLYGON ((13.2770137 -8.7989552, 13.2774643 -8.7990719, 13.2773892 -8.799580799999999, 13.2769171 -8.7994748, 13.2770137 -8.7989552))"
way,50543703,,yes,,,"POLYGON ((13.2756726 -8.7979798, 13.2762198 -8.7977995, 13.2763163 -8.798054, 13.2757584 -8.7982449, 13.2756726 -8.7979798))"
way,50543714,,yes,,,"POLYGON ((13.2758013 -8.797067999999999, 13.2763592 -8.797333, 13.2762198 -8.797587500000001, 13.2756833 -8.7973648, 13.2758013 -8.797067999999999))"
way,50543735,,yes,,,"POLYGON ((13.275104 -8.802750899999999, 13.2756726 -8.8030054, 13.2755224 -8.803323499999999, 13.2749645 -8.8030796, 13.275104 -8.802750899999999))"
way,50543751,,yes,,,"POLYGON ((13.2752864 -8.802379800000001, 13.275855 -8.8025813, 13.2757477 -8.8028782, 13.2751791 -8.802687300000001, 13.2752864 -8.802379800000001))"
way,50543766,,yes,Mercantil,,"POLYGON ((13.2754687 -8.8002381, 13.2760374 -8.800174500000001, 13.2760803 -8.800513799999999, 13.2754902 -8.800587999999999, 13.2754687 -8.8002381))"
way,50543773,,yes,,,"POLYGON ((13.2769171 -8.795392700000001, 13.277518 -8.7953291, 13.2775501 -8.795572999999999, 13.2769601 -8.795647199999999, 13.2769171 -8.795392700000001))"
way,50543777,,yes,,,"POLYGON ((13.2768957 -8.7958275, 13.2773785 -8.7957638, 13.2774107 -8.7960607, 13.2769493 -8.796124300000001, 13.2768957 -8.7958275))"
way,60120336,place_of_worship,yes,Igreja Sagrada Família,,"POLYGON ((13.2381937 -8.824753100000001, 13.2383935 -8.824548800000001, 13.2387321 -8.824872299999999, 13.238683 -8.8249224, 13.2387487 -8.8249882, 13.2386713 -8.825067900000001, 13.2386038 -8.8250034, 13.2385323 -8.825076599999999, 13.2381937 -8.824753100000001))"
way,60120337,,yes,Torres Atlântico,,"POLYGON ((13.2285209 -8.811638800000001, 13.2285954 -8.8116594, 13.2286058 -8.811638800000001, 13.2288829 -8.8116535, 13.2289499 -8.8116903, 13.2289797 -8.811757999999999, 13.2289187 -8.812025999999999, 13.2288397 -8.812003900000001, 13.2288248 -8.8120554, 13.228691 -8.8120134, 13.2286107 -8.812366300000001, 13.2286952 -8.8123817, 13.2286041 -8.812629299999999, 13.2282539 -8.8125207, 13.2284315 -8.8119318, 13.2285209 -8.811638800000001))"
way,60120339,,yes,De Beers,,"POLYGON ((13.2357843 -8.813141699999999, 13.2359836 -8.8134248, 13.236196 -8.8132789, 13.2359967 -8.8129957, 13.2357843 -8.813141699999999))"
way,60132356,,yes,Jumbo,,"POLYGON ((13.250901 -8.8332207, 13.2512742 -8.8326438, 13.2523466 -8.833321099999999, 13.2521385 -8.8336427, 13.2522229 -8.833696, 13.2520693 -8.8339336, 13.2517704 -8.8337448, 13.2518285 -8.833654900000001, 13.2512017 -8.833259, 13.2511321 -8.8333666, 13.250901 -8.8332207))"
way,60152756,,yes,,,"POLYGON ((13.2389764 -8.8256701, 13.2389992 -8.825673200000001, 13.2391375 -8.825692099999999, 13.2395955 -8.8257549, 13.2395716 -8.8259255, 13.2389525 -8.825840700000001, 13.2389764 -8.8256701))"
way,60152769,,yes,Undianuno,,"POLYGON ((13.2640203 -8.814910599999999, 13.2668282 -8.8148626, 13.2668362 -8.815750899999999, 13.2640283 -8.8158069, 13.2640203 -8.814910599999999))"
way,60167078,,yes,Sonangol Sede,,"POLYGON ((13.2305786 -8.8134356, 13.2308603 -8.8135013, 13.2307263 -8.8140619, 13.2304447 -8.8139962, 13.2304769 -8.8138612, 13.2304786 -8.813854299999999, 13.2305786 -8.8134356))"
way,60333205,,apartments,,,"POLYGON ((13.2208231 -8.8376134, 13.2213033 -8.837630000000001, 13.2213057 -8.8377655, 13.2208254 -8.837753599999999, 13.2208231 -8.8376134))"
way,60333208,,apartments,,,"POLYGON ((13.2214888 -8.8377087, 13.2216464 -8.8377135, 13.2216369 -8.838043799999999, 13.2214768 -8.838041499999999, 13.2214888 -8.8377087))"
way,60333217,,apartments,,,"POLYGON ((13.2220216 -8.8376707, 13.2221793 -8.837680199999999, 13.2221674 -8.838060499999999, 13.2220216 -8.8380557, 13.2220216 -8.8376707))"
way,60333218,,apartments,,,"POLYGON ((13.2211343 -8.8381738, 13.221623 -8.838196099999999, 13.221623 -8.8383454, 13.2211311 -8.838335900000001, 13.2211343 -8.8381738))"
way,60333224,,apartments,,,"POLYGON ((13.2227282 -8.8383137, 13.2232521 -8.8383422, 13.2232521 -8.8384789, 13.2227314 -8.838459800000001, 13.2227282 -8.8383137))"
way,60333225,,apartments,,,"POLYGON ((13.2231211 -8.8377164, 13.2232744 -8.8377195, 13.2232648 -8.838091199999999, 13.2231115 -8.8380881, 13.2231211 -8.8377164))"
way,60333226,,apartments,,,"POLYGON ((13.2217986 -8.8382152, 13.2223225 -8.8382437, 13.2223225 -8.8383804, 13.2218018 -8.838361300000001, 13.2217986 -8.8382152))"
way,60333227,,apartments,,,"POLYGON ((13.2225461 -8.837691, 13.2226994 -8.8376941, 13.2226898 -8.838065800000001, 13.2225365 -8.8380627, 13.2225461 -8.837691))"
way,60333228,,apartments,,,"POLYGON ((13.2240134 -8.8381452, 13.2241687 -8.8381507, 13.2241534 -8.838571999999999, 13.2239981 -8.838566500000001, 13.2240134 -8.8381452))"
way,60333229,,apartments,,,"POLYGON ((13.2210993 -8.8369616, 13.2215008 -8.8370032, 13.2214909 -8.837147699999999, 13.2210846 -8.8371061, 13.2210993 -8.8369616))"
way,60333235,,apartments,,,"POLYGON ((13.2212521 -8.8362023, 13.221651 -8.8363101, 13.2216042 -8.8364546, 13.2212028 -8.8363566, 13.2212521 -8.8362023))"
way,60333237,,apartments,lote,,"POLYGON ((13.2215426 -8.835445500000001, 13.221907 -8.835580200000001, 13.2218455 -8.835734499999999, 13.2214835 -8.8355949, 13.2215426 -8.835445500000001))"
way,60333239,,apartments,,,"POLYGON ((13.2218716 -8.836740199999999, 13.2222288 -8.836848699999999, 13.2221817 -8.837001799999999, 13.2218145 -8.8368932, 13.2218716 -8.836740199999999))"
way,60333241,,apartments,,,"POLYGON ((13.2220155 -8.8360147, 13.2223727 -8.836123199999999, 13.2223256 -8.8362763, 13.2219584 -8.8361676, 13.2220155 -8.8360147))"
way,60334854,,yes,"Hotel Costa do Sol, Estrada da Corimba",hotel,"POLYGON ((13.1788537 -8.884128799999999, 13.1790835 -8.8841813, 13.1790038 -8.884521899999999, 13.178774 -8.8844694, 13.1788537 -8.884128799999999))"
way,60334858,,yes,Hotel Alvalade,hotel,"POLYGON ((13.2330729 -8.8353965, 13.2334219 -8.835240499999999, 13.2332935 -8.834959899999999, 13.2329445 -8.8351159, 13.2330729 -8.8353965))"
way,60334883,,yes,Hotel Forum,hotel,"POLYGON ((13.2343182 -8.837743, 13.2345927 -8.8375866, 13.2346407 -8.837669, 13.2346867 -8.837642799999999, 13.234904 -8.8380151, 13.2348473 -8.838047400000001, 13.2348978 -8.8381338, 13.2346308 -8.838285900000001, 13.2345519 -8.838150600000001, 13.2347399 -8.838043499999999, 13.2345824 -8.8377736, 13.2343975 -8.837878999999999, 13.2343182 -8.837743))"
way,60352087,,hospital,,,"POLYGON ((13.2301476 -8.836950399999999, 13.230865 -8.83671, 13.2313242 -8.838047599999999, 13.2310909 -8.8381258, 13.23105 -8.8380068, 13.2305659 -8.838169000000001, 13.2301476 -8.836950399999999))"
way,61727769,,yes,Interpark,,"POLYGON ((13.2490621 -8.885337099999999, 13.2499122 -8.884710200000001, 13.2502477 -8.885176100000001, 13.2501378 -8.8852394, 13.2502361 -8.885371599999999, 13.2501609 -8.8854407, 13.2502708 -8.885590199999999, 13.2501147 -8.885688, 13.2502072 -8.885837499999999, 13.2497792 -8.886142299999999, 13.2496867 -8.8862056, 13.2490621 -8.885337099999999))"
