element_type,osmid,amenity,building,name,tourism,geometry
way,649209074,,yes,,,"POLYGON ((29.7160627 31.0520105, 29.7159835 31.0520931, 29.7159261 31.0520572, 29.7159474 31.052032, 29.7159242 31.0520162, 29.7159048 31.052043, 29.7157807 31.0519684, 29.715803 31.0519413, 29.7157837 31.0519297, 29.7157603 31.0519583, 29.7156334 31.0518819, 29.7156584 31.0518514, 29.7156367 31.0518384, 29.7156131 31.0518671, 29.7155542 31.0518317, 29.715624 31.0517466, 29.7160627 31.0520105))"
way,649210101,,yes,,,"POLYGON ((29.7155823 31.0517049, 29.7155031 31.0517875, 29.7154457 31.0517516, 29.715467 31.0517264, 29.7154438 31.0517106, 29.7154244 31.0517374, 29.7153003 31.0516628, 29.7153226 31.0516357, 29.7153033 31.0516241, 29.7152799 31.0516527, 29.715153 31.0515763, 29.715178 31.0515458, 29.7151563 31.0515328, 29.7151327 31.0515615, 29.7150738 31.0515261, 29.7151436 31.051441, 29.7155823 31.0517049))"
way,649210102,,yes,,,"POLYGON ((29.715103 31.0514094, 29.7150238 31.051492, 29.7149664 31.0514561, 29.7149877 31.0514309, 29.7149645 31.0514151, 29.7149451 31.0514419, 29.714821 31.0513673, 29.7148433 31.0513402, 29.714824 31.0513286, 29.7148006 31.0513572, 29.7146737 31.0512808, 29.7146987 31.0512503, 29.714677 31.0512373, 29.7146534 31.051266, 29.7145945 31.0512306, 29.7146643 31.0511455, 29.715103 31.0514094))"
way,649210103,,yes,,,"POLYGON ((29.7146192 31.0511134, 29.71454 31.051196, 29.7144826 31.0511601, 29.7145039 31.0511349, 29.7144807 31.0511191, 29.7144613 31.0511459, 29.7143372 31.0510713, 29.7143595 31.0510442, 29.7143402 31.0510326, 29.7143168 31.0510612, 29.7141899 31.0509848, 29.7142149 31.0509543, 29.7141932 31.0509413, 29.7141696 31.05097, 29.7141107 31.0509346, 29.7141805 31.0508495, 29.7146192 31.0511134))"
way,649210104,,yes,,,"POLYGON ((29.7141415 31.0508173, 29.7140623 31.0508999, 29.7140049 31.050864, 29.7140262 31.0508388, 29.714003 31.050823, 29.7139836 31.0508498, 29.7138595 31.0507752, 29.7138818 31.0507481, 29.7138625 31.0507365, 29.7138391 31.0507651, 29.7137122 31.0506887, 29.7137372 31.0506582, 29.7137155 31.0506452, 29.7136919 31.0506739, 29.713633 31.0506385, 29.7137028 31.0505534, 29.7141415 31.0508173))"
way,649210105,,yes,,,"POLYGON ((29.7136679 31.0505195, 29.7135887 31.0506021, 29.7135313 31.0505662, 29.7135526 31.050541, 29.7135294 31.0505252, 29.71351 31.050552, 29.7133859 31.0504774, 29.7134082 31.0504503, 29.7133889 31.0504387, 29.7133655 31.0504673, 29.7132386 31.0503909, 29.7132636 31.0503604, 29.7132419 31.0503474, 29.7132183 31.0503761, 29.7131594 31.0503407, 29.7132292 31.0502556, 29.7136679 31.0505195))"
way,649210106,,yes,,,"POLYGON ((29.71318 31.0502148, 29.7131008 31.0502974, 29.7130434 31.0502615, 29.7130647 31.0502363, 29.7130415 31.0502205, 29.7130221 31.0502473, 29.712898 31.0501727, 29.7129203 31.0501456, 29.712901 31.050134, 29.7128776 31.0501626, 29.7127507 31.0500862, 29.7127757 31.0500557, 29.712754 31.0500427, 29.7127304 31.0500714, 29.7126715 31.050036, 29.7127413 31.0499509, 29.71318 31.0502148))"
way,649210107,,yes,,,"POLYGON ((29.712556 31.0498369, 29.7124768 31.0499195, 29.7124194 31.0498836, 29.7124407 31.0498584, 29.7124175 31.0498426, 29.7123981 31.0498694, 29.712274 31.0497948, 29.7122963 31.0497677, 29.712277 31.0497561, 29.7122536 31.0497847, 29.7121267 31.0497083, 29.7121517 31.0496778, 29.71213 31.0496648, 29.7121064 31.0496935, 29.7120475 31.0496581, 29.7121173 31.049573, 29.712556 31.0498369))"
way,649210108,,yes,,,"POLYGON ((29.7120824 31.0495356, 29.7120032 31.0496182, 29.7119458 31.0495823, 29.7119671 31.0495571, 29.7119439 31.0495413, 29.7119245 31.0495681, 29.7118004 31.0494935, 29.7118227 31.0494664, 29.7118034 31.0494548, 29.71178 31.0494834, 29.7116531 31.049407, 29.7116781 31.0493765, 29.7116564 31.0493635, 29.7116328 31.0493922, 29.7115739 31.0493568, 29.7116437 31.0492717, 29.7120824 31.0495356))"
way,649210109,,yes,,,"POLYGON ((29.7116067 31.0492395, 29.7115275 31.0493221, 29.7114701 31.0492862, 29.7114914 31.049261, 29.7114682 31.0492452, 29.7114488 31.049272, 29.7113247 31.0491974, 29.711347 31.0491703, 29.7113277 31.0491587, 29.7113043 31.0491873, 29.7111774 31.0491109, 29.7112024 31.0490804, 29.7111807 31.0490674, 29.7111571 31.0490961, 29.7110982 31.0490607, 29.711168 31.0489756, 29.7116067 31.0492395))"
way,649210110,,yes,,,"POLYGON ((29.7170097 31.0526156, 29.7169305 31.0526982, 29.7168731 31.0526623, 29.7168944 31.0526371, 29.7168712 31.0526213, 29.7168518 31.0526481, 29.7167277 31.0525735, 29.71675 31.0525464, 29.7167307 31.0525348, 29.7167073 31.0525634, 29.7165804 31.052487, 29.7166054 31.0524565, 29.7165837 31.0524435, 29.7165601 31.0524722, 29.7165012 31.0524368, 29.716571 31.0523517, 29.7170097 31.0526156))"
way,649210111,,yes,,,"POLYGON ((29.7165403 31.0523076, 29.7164611 31.0523902, 29.7164037 31.0523543, 29.716425 31.0523291, 29.7164018 31.0523133, 29.7163824 31.0523401, 29.7162583 31.0522655, 29.7162806 31.0522384, 29.7162613 31.0522268, 29.7162379 31.0522554, 29.716111 31.052179, 29.716136 31.0521485, 29.7161143 31.0521355, 29.7160907 31.0521642, 29.7160318 31.0521288, 29.7161016 31.0520437, 29.7165403 31.0523076))"
way,649211697,,yes,,,"POLYGON ((29.7161516 31.0541571, 29.716086 31.0540394, 29.7159563 31.0540924, 29.7160219 31.0542101, 29.7161516 31.0541571))"
way,649211698,,yes,,,"POLYGON ((29.7159814 31.0542292, 29.7159158 31.0541114, 29.7157861 31.0541644, 29.7158517 31.0542822, 29.7159814 31.0542292))"
way,649211699,,yes,,,"POLYGON ((29.7157743 31.0543126, 29.7157088 31.0541948, 29.7155791 31.0542478, 29.7156446 31.0543655, 29.7157743 31.0543126))"
way,649211700,,yes,,,"POLYGON ((29.7155921 31.0543929, 29.7155265 31.0542752, 29.7153968 31.0543281, 29.7154624 31.0544459, 29.7155921 31.0543929))"
way,649211701,,yes,,,"POLYGON ((29.7153974 31.0544702, 29.7153319 31.0543525, 29.7152022 31.0544055, 29.7152677 31.0545232, 29.7153974 31.0544702))"
way,649211702,,yes,,,"POLYGON ((29.7152205 31.0545445, 29.7151549 31.0544268, 29.7150252 31.0544797, 29.7150908 31.0545975, 29.7152205 31.0545445))"
way,649211703,,yes,,,"POLYGON ((29.7150223 31.0546339, 29.7149567 31.0545162, 29.714827 31.0545692, 29.7148926 31.0546869, 29.7150223 31.0546339))"
way,649211704,,yes,,,"POLYGON ((29.7148506 31.0547113, 29.7147851 31.0545935, 29.7146554 31.0546465, 29.7147209 31.0547642, 29.7148506 31.0547113))"
way,649211705,,yes,,,"POLYGON ((29.7146241 31.0547795, 29.7145586 31.0546617, 29.7144289 31.0547147, 29.7144944 31.0548325, 29.7146241 31.0547795))"
way,649213514,,yes,,,"POLYGON ((29.714326 31.0547984, 29.7142333 31.0548937, 29.7141231 31.0548151, 29.7142158 31.0547198, 29.714326 31.0547984))"
way,649213515,,yes,,,"POLYGON ((29.7141316 31.054657, 29.7140389 31.0547524, 29.7139287 31.0546737, 29.7140214 31.0545784, 29.7141316 31.054657))"
way,649213516,,yes,,,"POLYGON ((29.7139282 31.0545053, 29.7138355 31.0546006, 29.7137253 31.0545219, 29.7138181 31.0544266, 29.7139282 31.0545053))"
way,649213517,,yes,,,"POLYGON ((29.713711 31.0543416, 29.7136183 31.0544369, 29.7135081 31.0543583, 29.7136008 31.054263, 29.713711 31.0543416))"
way,649213518,,yes,,,"POLYGON ((29.7135492 31.0541925, 29.7134565 31.0542878, 29.7133464 31.0542092, 29.7134391 31.0541139, 29.7135492 31.0541925))"
way,649213519,,yes,,,"POLYGON ((29.7133089 31.0540434, 29.7132162 31.0541387, 29.7131061 31.05406, 29.7131988 31.0539647, 29.7133089 31.0540434))"
way,649213520,,yes,,,"POLYGON ((29.7131348 31.0539022, 29.7130421 31.0539975, 29.712932 31.0539188, 29.7130247 31.0538235, 29.7131348 31.0539022))"
way,649213521,,yes,,,"POLYGON ((29.7129145 31.0537425, 29.7128218 31.0538378, 29.7127117 31.0537591, 29.7128044 31.0536638, 29.7129145 31.0537425))"
way,649213522,,yes,,,"POLYGON ((29.7127235 31.0536224, 29.7126308 31.0537177, 29.7125207 31.053639, 29.7126134 31.0535437, 29.7127235 31.0536224))"
way,649591417,,yes,,,"POLYGON ((29.6158729 30.8663531, 29.6171493 30.8670652, 29.617296 30.8668715, 29.6160197 30.8661593, 29.6158729 30.8663531))"
way,649591433,,yes,,,"POLYGON ((29.6215949 30.8723167, 29.6217912 30.8724278, 29.6219005 30.8722855, 29.6217042 30.8721744, 29.6215949 30.8723167))"
way,649591434,,yes,,,"POLYGON ((29.6217416 30.8726178, 29.621938 30.8727252, 29.6220435 30.872583, 29.6218471 30.8724756, 29.6217416 30.8726178))"
way,649591435,,yes,,,"POLYGON ((29.621442 30.8725359, 29.6213722 30.8726326, 29.6213937 30.8727132, 29.6217316 30.872902, 29.6218336 30.8728813, 29.6218979 30.8727984, 29.621442 30.8725359))"
way,649591439,,yes,,,"POLYGON ((29.6218862 30.8768645, 29.620572 30.8761094, 29.6199385 30.8769216, 29.6203784 30.8771744, 29.6206985 30.8767641, 29.6211309 30.8770126, 29.6208105 30.8774233, 29.6212524 30.8776772, 29.6218862 30.8768645))"
way,649591440,,yes,,,"POLYGON ((29.6215004 30.8757789, 29.6217962 30.8753941, 29.6211488 30.8750276, 29.620853 30.8754124, 29.6215004 30.8757789))"
way,649591441,,yes,,,"POLYGON ((29.6155061 30.8875242, 29.6167668 30.8882561, 29.6171478 30.8877728, 29.6158871 30.8870409, 29.6155061 30.8875242))"
way,649591442,,yes,,,"POLYGON ((29.6150381 30.8881257, 29.6164039 30.8888764, 29.6167522 30.8884096, 29.6153864 30.8876589, 29.6150381 30.8881257))"
way,649591447,,yes,,,"POLYGON ((29.6121135 30.8586362, 29.612167 30.8586675, 29.6121936 30.858634, 29.6121401 30.8586027, 29.6121135 30.8586362))"
way,650019630,,yes,,,"POLYGON ((29.6178602 30.8706404, 29.6182859 30.8708752, 29.6186293 30.8704164, 29.6182036 30.8701816, 29.6178602 30.8706404))"
way,650019631,,yes,,,"POLYGON ((29.6162238 30.8688749, 29.6173401 30.8694994, 29.6174342 30.8693755, 29.6173303 30.8693174, 29.6163886 30.8687905, 29.6163179 30.868751, 29.6162238 30.8688749))"
way,650019632,,yes,,,"POLYGON ((29.6176844 30.8688565, 29.616746 30.8683254, 29.6163886 30.8687905, 29.6173303 30.8693174, 29.6176844 30.8688565))"
way,650019633,,yes,,,"POLYGON ((29.6189794 30.867459, 29.6184975 30.8671668, 29.6183604 30.8673334, 29.6188423 30.8676256, 29.6189794 30.867459))"
way,650019634,,yes,,,"POLYGON ((29.6178418 30.8682762, 29.61776 30.8683799, 29.6181381 30.8685997, 29.6182199 30.8684961, 29.6178418 30.8682762))"
way,650019635,,yes,,,"POLYGON ((29.6193031 30.868268, 29.6188936 30.8687997, 29.6193714 30.8690707, 29.6193315 30.8691225, 29.6195278 30.8692338, 29.6200168 30.8685988, 29.6197631 30.8684548, 29.6197233 30.8685064, 29.6193031 30.868268))"
way,650019636,,yes,,,"POLYGON ((29.6170021 30.8662719, 29.6168455 30.8664746, 29.6174221 30.8668029, 29.6175787 30.8666003, 29.6170021 30.8662719))"
way,650019637,,yes,,,"POLYGON ((29.6135283 30.8647164, 29.6137948 30.864865, 29.6139892 30.8646079, 29.6137227 30.8644594, 29.6135283 30.8647164))"
way,650019638,,yes,,,"POLYGON ((29.6119795 30.8652057, 29.6123906 30.8654365, 29.6129346 30.8647226, 29.612851 30.8646757, 29.6129346 30.8645659, 29.6127308 30.8644514, 29.6126072 30.864382, 29.6119795 30.8652057))"
way,650019639,,yes,,,"POLYGON ((29.6120834 30.8640808, 29.6111695 30.865258, 29.6116982 30.8655605, 29.6119795 30.8652057, 29.6126072 30.864382, 29.6120834 30.8640808))"
way,650019640,,yes,,,"POLYGON ((29.6123256 30.8637629, 29.6120834 30.8640808, 29.6126072 30.864382, 29.6127308 30.8644514, 29.6129767 30.8641311, 29.6123256 30.8637629))"
way,650019641,,yes,,,"POLYGON ((29.6044518 30.8764569, 29.6042753 30.8766904, 29.604706 30.8769302, 29.6048825 30.8766967, 29.6044518 30.8764569))"
way,650019642,,yes,,,"POLYGON ((29.605596 30.8749799, 29.6052492 30.8754221, 29.6054393 30.875532, 29.6057861 30.8750897, 29.605596 30.8749799))"
way,650019643,,yes,,,"POLYGON ((29.6045566 30.8780404, 29.6041651 30.8778073, 29.603862 30.8781823, 29.6040217 30.8782773, 29.6042184 30.878034, 29.6044502 30.878172, 29.6045566 30.8780404))"
way,650019644,,yes,,,"POLYGON ((29.6037418 30.8754988, 29.6034859 30.8758427, 29.6037531 30.8759891, 29.6040089 30.8756452, 29.6037418 30.8754988))"
way,650019645,,yes,,,"POLYGON ((29.6030708 30.8757695, 29.6027909 30.8761359, 29.6036891 30.8766415, 29.603969 30.8762752, 29.6030708 30.8757695))"
way,650019646,,yes,,,"POLYGON ((29.6024266 30.8766096, 29.6033705 30.8771277, 29.603652 30.8767499, 29.6027082 30.8762318, 29.6024266 30.8766096))"
way,650019648,,yes,,,"POLYGON ((29.6023839 30.876693, 29.6020998 30.8770599, 29.603 30.8775735, 29.6032841 30.8772066, 29.6023839 30.876693))"
way,650019649,,yes,,,"POLYGON ((29.6017506 30.8775152, 29.6026909 30.8780553, 29.6029628 30.8777067, 29.6020225 30.8771665, 29.6017506 30.8775152))"
way,650019650,,yes,,,"POLYGON ((29.5996068 30.8814512, 29.5998724 30.8815975, 29.5999809 30.8814525, 29.5997153 30.8813062, 29.5996068 30.8814512))"
way,650270911,,yes,,,"POLYGON ((29.604916 30.8940837, 29.6049759 30.8941219, 29.6050012 30.8940927, 29.6049413 30.8940545, 29.604916 30.8940837))"
way,650270918,,yes,,,"POLYGON ((29.6051542 30.9192787, 29.6052307 30.9193385, 29.6052991 30.9192742, 29.6052226 30.9192143, 29.6051542 30.9192787))"
way,650270919,,yes,,,"POLYGON ((29.6056495 30.919409, 29.6057628 30.9194885, 29.6058512 30.9193958, 29.6057379 30.9193163, 29.6056495 30.919409))"
way,650462293,,yes,,,"POLYGON ((29.5979538 30.9259696, 29.5977652 30.9258951, 29.5977058 30.9260059, 29.5978944 30.9260804, 29.5979538 30.9259696))"
way,650462298,,train_station,,,"POLYGON ((29.5952761 30.9215678, 29.595427 30.9216451, 29.5954603 30.9215974, 29.5953094 30.9215201, 29.5952761 30.9215678))"
way,650482776,,yes,,,"POLYGON ((29.6320586 30.9415369, 29.6315044 30.9412245, 29.6314314 30.9413197, 29.6319856 30.9416321, 29.6320586 30.9415369))"
way,650482801,,yes,,,"POLYGON ((29.61685 30.9332824, 29.6167052 30.933448, 29.616901 30.9335953, 29.6170673 30.9333974, 29.61685 30.9332824))"
way,650482804,,yes,,,"POLYGON ((29.6109582 30.9297084, 29.610904 30.9296797, 29.6108771 30.9297172, 29.6109313 30.9297459, 29.6109582 30.9297084))"
way,650512022,,yes,,,"POLYGON ((29.6275067 30.944652, 29.6272052 30.9445238, 29.6271307 30.9446529, 29.6274321 30.944781, 29.6275067 30.944652))"
way,650539708,,yes,,,"POLYGON ((29.6476193 30.9512088, 29.6467897 30.9510592, 29.6467671 30.9511517, 29.6475966 30.9513013, 29.6476193 30.9512088))"
way,650539711,,yes,,,"POLYGON ((29.6485421 30.9507989, 29.6485981 30.9506958, 29.6475582 30.9502803, 29.6475022 30.9503834, 29.6485421 30.9507989))"
way,650539721,,yes,,,"POLYGON ((29.6484813 30.9495881, 29.6479627 30.9493676, 29.647906 30.9494658, 29.6484245 30.9496862, 29.6484813 30.9495881))"
way,650539749,,yes,,,"POLYGON ((29.6319834 30.9482004, 29.6318039 30.948214, 29.6318189 30.9483598, 29.6318999 30.9483537, 29.6319027 30.9483809, 29.6320013 30.9483734, 29.6319834 30.9482004))"
way,650539765,,yes,,,"POLYGON ((29.6354968 30.9454103, 29.6355962 30.9453311, 29.6353384 30.9450931, 29.6352391 30.9451722, 29.6354968 30.9454103))"
way,650546847,,yes,,,"POLYGON ((29.6409564 30.9486701, 29.6410656 30.9487063, 29.6410824 30.9486688, 29.6409732 30.9486327, 29.6409564 30.9486701))"
way,650546848,,yes,,,"POLYGON ((29.6406562 30.9487177, 29.6408546 30.9487824, 29.6408944 30.9486926, 29.6406961 30.9486278, 29.6406562 30.9487177))"
way,650548713,,yes,,,"POLYGON ((29.6373895 30.9520232, 29.6374504 30.9519149, 29.6368872 30.9516818, 29.6368394 30.9517668, 29.6373566 30.9519808, 29.6373435 30.9520041, 29.6373895 30.9520232))"
way,650548716,,yes,,,"POLYGON ((29.6372173 30.9528114, 29.6360637 30.9524557, 29.6360118 30.9525797, 29.6371654 30.9529354, 29.6372173 30.9528114))"
way,650570005,,yes,,,"POLYGON ((29.606216 30.9252262, 29.6061393 30.9253391, 29.6062584 30.9253987, 29.6063351 30.9252857, 29.606216 30.9252262))"
way,650674340,,yes,,,"POLYGON ((29.7684651 31.0639237, 29.7687061 31.06403, 29.7694189 31.0628441, 29.7691779 31.0627378, 29.7684651 31.0639237))"
way,650674341,,yes,,,"POLYGON ((29.768795 31.0640662, 29.769036 31.0641724, 29.7697488 31.0629866, 29.7695078 31.0628803, 29.768795 31.0640662))"
way,650674342,,yes,,,"POLYGON ((29.7692344 31.0640249, 29.7694704 31.064126, 29.7700658 31.0631059, 29.7698298 31.0630048, 29.7692344 31.0640249))"
way,650674343,,yes,,,"POLYGON ((29.7695896 31.0641544, 29.7698194 31.0642546, 29.770408 31.0632636, 29.7701781 31.0631635, 29.7695896 31.0641544))"
way,650674344,,yes,,,"POLYGON ((29.7693166 31.0625356, 29.7695353 31.0626341, 29.7700265 31.0618335, 29.7698078 31.061735, 29.7693166 31.0625356))"
way,650674345,,yes,,,"POLYGON ((29.7696492 31.0626781, 29.7698679 31.0627766, 29.7703591 31.061976, 29.7701404 31.0618775, 29.7696492 31.0626781))"
way,650674346,,yes,,,"POLYGON ((29.769971 31.0628205, 29.7701898 31.062919, 29.770681 31.0621184, 29.7704623 31.0620199, 29.769971 31.0628205))"
way,650674347,,yes,,,"POLYGON ((29.7702983 31.0629676, 29.770517 31.0630661, 29.7710082 31.0622655, 29.7707895 31.062167, 29.7702983 31.0629676))"
way,650674348,,yes,,,"POLYGON ((29.7708776 31.0620256, 29.7710964 31.0621241, 29.7715876 31.0613234, 29.7713688 31.061225, 29.7708776 31.0620256))"
way,650674349,,yes,,,"POLYGON ((29.7705611 31.0618647, 29.7707799 31.0619632, 29.7712711 31.0611626, 29.7710523 31.0610641, 29.7705611 31.0618647))"
way,650674350,,yes,,,"POLYGON ((29.7702339 31.0617223, 29.7704526 31.0618208, 29.7709438 31.0610202, 29.7707251 31.0609217, 29.7702339 31.0617223))"
way,650674351,,yes,,,"POLYGON ((29.7699013 31.0615752, 29.77012 31.0616737, 29.7706112 31.0608731, 29.7703925 31.0607746, 29.7699013 31.0615752))"
way,650674352,,yes,,,"POLYGON ((29.7684245 31.0596739, 29.7693543 31.0600939, 29.7695882 31.059714, 29.7686584 31.059294, 29.7684245 31.0596739))"
way,650674354,,yes,,,"POLYGON ((29.7679171 31.0615256, 29.768393 31.0617398, 29.7692775 31.0602978, 29.7688017 31.0600836, 29.7679171 31.0615256))"
way,650674355,,yes,,,"POLYGON ((29.7685208 31.0618144, 29.7689893 31.0620202, 29.7698621 31.0605628, 29.7693936 31.0603569, 29.7685208 31.0618144))"
way,650917951,,yes,,,"POLYGON ((29.719951 31.0107652, 29.7200149 31.0107842, 29.720031 31.0107441, 29.7199671 31.0107252, 29.719951 31.0107652))"
way,650934060,,yes,,,"POLYGON ((29.7120567 31.014854, 29.7120815 31.014873, 29.7121049 31.0148506, 29.7120802 31.0148316, 29.7120567 31.014854))"
way,650934074,,yes,,,"POLYGON ((29.7149588 31.0119481, 29.7149836 31.0119583, 29.7149978 31.0119331, 29.714973 31.0119228, 29.7149588 31.0119481))"
way,650934076,,yes,,,"POLYGON ((29.7147388 31.0120199, 29.7147601 31.0119873, 29.714731 31.0119734, 29.7147097 31.0120059, 29.7147388 31.0120199))"
way,650987898,,yes,,,"POLYGON ((29.6532367 30.9902097, 29.6528728 30.9899492, 29.6527804 30.9900441, 29.6526894 30.9901376, 29.6527717 30.9901965, 29.6528414 30.9901249, 29.6529174 30.9901793, 29.6528469 30.9902518, 29.6530525 30.9903989, 29.6532367 30.9902097))"
way,651016344,,yes,,,"POLYGON ((29.7185166 31.0382404, 29.7187299 31.0383832, 29.7188221 31.0382821, 29.7186088 31.0381393, 29.7185166 31.0382404))"
way,651016346,,yes,,,"POLYGON ((29.717842 31.037771, 29.7180553 31.0379138, 29.7181475 31.0378127, 29.7179342 31.0376699, 29.717842 31.037771))"
way,651016348,,yes,,,"POLYGON ((29.7187429 31.0385644, 29.7187957 31.0386035, 29.7188855 31.0385143, 29.7188327 31.0384752, 29.7187429 31.0385644))"
way,651016350,,yes,,,"POLYGON ((29.7175828 31.0377594, 29.7176356 31.0377985, 29.7177255 31.0377093, 29.7176726 31.0376703, 29.7175828 31.0377594))"
way,651016351,,yes,,,"POLYGON ((29.7183333 31.0384724, 29.7184886 31.0385812, 29.7185655 31.0385005, 29.7184102 31.0383918, 29.7183333 31.0384724))"
way,651016353,,yes,,,"POLYGON ((29.7176668 31.0380082, 29.7178221 31.0381169, 29.717899 31.0380363, 29.7177437 31.0379275, 29.7176668 31.0380082))"
way,651041326,,yes,,,"POLYGON ((29.7539337 31.0575043, 29.7541013 31.0576479, 29.7541563 31.0576008, 29.7539887 31.0574571, 29.7539337 31.0575043))"
way,651041337,,yes,,,"POLYGON ((29.7440855 31.0540557, 29.7442451 31.0540526, 29.7442433 31.0539849, 29.7440837 31.0539879, 29.7440855 31.0540557))"
way,651041338,,yes,,,"POLYGON ((29.7460264 31.0544968, 29.7460988 31.0544847, 29.7460909 31.0544498, 29.7461247 31.0544441, 29.7460388 31.0540661, 29.7459326 31.0540838, 29.7460264 31.0544968))"
way,651041339,,yes,,,"POLYGON ((29.747088 31.0545508, 29.7471508 31.054541, 29.7471556 31.0545634, 29.7472956 31.0545417, 29.7472278 31.0542213, 29.7470249 31.0542528, 29.747088 31.0545508))"
way,651041340,,yes,,,"POLYGON ((29.7465282 31.0541656, 29.7465973 31.0541562, 29.7466038 31.0541911, 29.7466766 31.0541813, 29.7466718 31.0541554, 29.746889 31.0541259, 29.7468457 31.0538921, 29.746545 31.053933, 29.7465544 31.0539838, 29.746496 31.0539917, 29.7465282 31.0541656))"
way,651041341,,yes,,,"POLYGON ((29.7459109 31.0532532, 29.7460543 31.0533571, 29.7461247 31.0532858, 29.7459814 31.0531818, 29.7459109 31.0532532))"
way,651041342,,yes,,,"POLYGON ((29.7461896 31.0533405, 29.7462394 31.0533753, 29.746412 31.0531939, 29.7463622 31.0531591, 29.7461896 31.0533405))"
way,651041343,,yes,,,"POLYGON ((29.7459554 31.0529713, 29.7460742 31.0530465, 29.7461232 31.0529898, 29.7460043 31.0529145, 29.7459554 31.0529713))"
