UNIFORM_ID,ADM2_NAME,ADM2_ID,ADM3_NAME,ADM3_ID,ROAD_ID,ROAD_NAME,START_NODE,END_NODE,LINK_NAME,RD_TYPE,LOCAL_CLS,LENGTH,ROAD_WIDTH,AADT_CODE,AADT_VALUE,AADT_SOURC,SURF_TYPE_,SURF_TYPE1,SURF_TYP_1,ROAD_COND_,ROAD_COND1,ROAD_CON_1,LANE_NB,Shape_Leng,AICD_REG,TAH,geometry,country
1051.0,NORD-OUEST,7.0,MOMO,43.0,139.0,D103,jct_P18,Andek,D103.jct_P18-Andek,3.0,3.0,3.46776467054,-99.0,5.0,550.154635,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0313389631778,,,"LINESTRING (9.939817925351633 5.997012805294219, 9.945543322354183 5.993193015014413, 9.951059252867026 5.992997510499151, 9.958166836782198 5.995342586220033, 9.966761525215873 6.002911602375889)",Cameroon
1052.0,NORD-OUEST,7.0,MEZAM,40.0,8.0,N6,Santa,Mbouda,N6.Santa-Mbouda,1.0,1.0,7.2628865583,-99.0,6.0,2046.0,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0656861412968,1.0,1.0,"MULTILINESTRING ((10.159940822696285 5.8369691934586285, 10.15813365756145 5.83189803344726, 10.160960250981248 5.820415320704626, 10.161259680250907 5.808916870725795, 10.163631376803153 5.796740833758577, 10.162798826736605 5.782474824555891, 10.160773585002858 5.772397984170141), (10.160773585002858 5.772397984170141, 10.160773335890667 5.7723967458036896))",Cameroon
1053.0,OUEST,8.0,NOUN,50.0,8.0,N6,Foumban,Foumbot,N6.Foumban-Foumbot,1.0,1.0,6.9319314578,-99.0,6.0,1261.237192,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.0626556179404,1.0,1.0,"LINESTRING (10.643127724430428 5.5082237937151035, 10.648682680123386 5.521879915992429, 10.672578788795818 5.563408504690585)",Cameroon
1054.0,SUD-OUEST,10.0,MEME,37.0,137.0,D101,jct_D61,Koto,D101.jct_D61-Koto,3.0,3.0,9.3715404636,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,4.0,Poor,CDP,2.0,0.0845628395618,,,"LINESTRING (9.136826638523132 4.400775029739293, 9.124887927243492 4.393004759702421, 9.114999798793747 4.389251313308023, 9.09390556477581 4.3730740667273835, 9.084765929460502 4.363064646715486, 9.079212801189954 4.358882003379279, 9.067064677379847 4.355347415993947)",Cameroon
1055.0,SUD-OUEST,10.0,FAKO,10.0,58.0,P32,Buea,jct_N3,P32.Buea-jct_N3,3.0,2.0,12.2564468551,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.110738415765,,,"LINESTRING (9.225808462214275 4.055959304710484, 9.221398798521534 4.061097109880166, 9.215505580833735 4.076283478053028, 9.218678852103949 4.088296575854997, 9.235678517888573 4.099856348804337, 9.247691615690542 4.10733620257696, 9.25177153576658 4.1170826779145955, 9.250184900581132 4.134082343699163, 9.2442305523777 4.145530737413878)",Cameroon
1056.0,LITTORAL,5.0,MOUNGO,44.0,112.0,D59,jct_N5,Dibombari,D59.jct_N5-Dibombari,3.0,3.0,6.98230370947,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.0629791836363,,,"LINESTRING (9.606384707007692 4.279274254766619, 9.624175092693292 4.269952556203123, 9.63082300164308 4.270227210050166, 9.637646394401031 4.278557074226569, 9.652726508575483 4.286482093302993, 9.6605471235589 4.283315242292758)",Cameroon
1057.0,LITTORAL,5.0,MOUNGO,44.0,112.0,D59,jct_N5,Dibombari,D59.jct_N5-Dibombari,3.0,3.0,5.78540297032,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.0522943900712,,,"LINESTRING (9.6605471235589 4.283315242292758, 9.665550336193633 4.252938180208048, 9.651082587476083 4.237023377379273)",Cameroon
1058.0,LITTORAL,5.0,MOUNGO,44.0,7.0,N5,Kompina,Bonaberi,N5.Kompina-Bonaberi,1.0,1.0,4.58982455703,-99.0,7.0,4756.914801,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.0415096952155,,,"LINESTRING (9.606384707007692 4.279274254766619, 9.605489202600381 4.252797878776903, 9.611999781478971 4.2392642882268206)",Cameroon
1059.0,LITTORAL,5.0,MOUNGO,44.0,7.0,N5,Kompina,Bonaberi,N5.Kompina-Bonaberi,1.0,1.0,6.727118865,-99.0,7.0,4756.914801,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0608214396608,,,"LINESTRING (9.590489256689636 4.335082323612141, 9.590877377097797 4.311382092673625, 9.594873171893312 4.2969110389476555, 9.601126267680343 4.287748130077546, 9.60666126741745 4.282952578093898, 9.606384707007692 4.279274254766619)",Cameroon
1060.0,LITTORAL,5.0,MOUNGO,44.0,7.0,N5,Manengolé,Manjo,N5.Manengolé-Manjo,1.0,1.0,7.59597149602,-99.0,6.0,2778.115869,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.0685512233553,,,"LINESTRING (9.816798834889426 4.847532522963093, 9.826579551913312 4.847261384565854, 9.836583355659116 4.861591760944123, 9.843206462206638 4.866466937101563, 9.864078998955165 4.867750560118395, 9.875267223303354 4.8724988940981575)",Cameroon
1061.0,SUD-OUEST,10.0,KOUPÉ-MANENGOUBA,19.0,11.0,N8,Nguti,Manyémen,N8.Nguti-Manyémen,1.0,1.0,11.1194749106,-99.0,5.0,460.532733,CDP,2.0,Asphalt,CDP,4.0,Poor,CDP,2.0,0.100557919142,1.0,,"LINESTRING (9.41307388907643 5.215275950515377, 9.415109112385323 5.2186305152141585, 9.429231812823957 5.234373280436671, 9.432394139345092 5.2417575776464105, 9.43136420158288 5.257855121812213, 9.42378077648948 5.308613477678136)",Cameroon
1062.0,SUD-OUEST,10.0,MEME,37.0,11.0,N8,Manyémen,Supé,N8.Manyémen-Supé,1.0,1.0,0.834937463422,-99.0,5.0,460.532733,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.00755273696889,1.0,,"LINESTRING (9.404871114391256 5.008890762841816, 9.404140954835668 5.014012109519001, 9.404488471753552 5.016366199144613)",Cameroon
1063.0,SUD-OUEST,10.0,KOUPÉ-MANENGOUBA,19.0,11.0,N8,Manyémen,Supé,N8.Manyémen-Supé,1.0,1.0,22.7143236057,-99.0,5.0,460.532733,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.205449622948,1.0,,"MULTILINESTRING ((9.414929710230979 5.076144446496926, 9.414032349623028 5.1095664349070375, 9.415994056953366 5.157436584800905, 9.418683369764722 5.16688844404041, 9.416089439947086 5.176764222100758, 9.406559569018214 5.193722939954682, 9.405961634082644 5.199321961527801, 9.405577314209324 5.202919695708715, 9.41307388907643 5.215275950515377), (9.414371812212835 5.060791249591034, 9.414929710230979 5.076144446496926), (9.404488471753552 5.016366199144613, 9.406113125777779 5.027371654276806, 9.414371812212835 5.060791249591034))",Cameroon
1064.0,SUD-OUEST,10.0,MEME,37.0,11.0,N8,Supé,Konyé,N8.Supé-Konyé,1.0,1.0,1.99083590071,-99.0,5.0,460.532733,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0180054029617,1.0,,"LINESTRING (9.409171559020763 4.991724728777058, 9.406795931531917 4.995393556163037, 9.406080453408435 5.000937404329591, 9.404871114391256 5.008890762841816)",Cameroon
1065.0,SUD-OUEST,10.0,KOUPÉ-MANENGOUBA,19.0,11.0,N8,Supé,Konyé,N8.Supé-Konyé,1.0,1.0,10.0886547677,-99.0,5.0,460.532733,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0911501422295,1.0,,"LINESTRING (9.466711021522826 4.924988239825041, 9.464138173612298 4.933434715491671, 9.454599757325468 4.952236904110805, 9.439114268350409 4.96800685134167, 9.43717837246163 4.969123100636352, 9.415843241548373 4.981421242152749, 9.409171559020763 4.991724728777058)",Cameroon
1066.0,SUD-OUEST,10.0,KOUPÉ-MANENGOUBA,19.0,11.0,N8,Eyang,Nguti,N8.Eyang-Nguti,1.0,1.0,6.10269385565,-99.0,4.0,133.723583,CDP,5.0,Earth Road,CDP,4.0,Poor,CDP,2.0,0.0551609011299,1.0,,"LINESTRING (9.42378077648948 5.308613477678136, 9.431439588151306 5.313071423272618, 9.444886144114093 5.327428019384627, 9.452796724575364 5.345427181780053, 9.45460797802815 5.352155678077509)",Cameroon
1067.0,SUD-OUEST,10.0,MANYU,24.0,11.0,N8,Eyang,Nguti,N8.Eyang-Nguti,1.0,1.0,8.7264450053,-99.0,4.0,133.723583,CDP,5.0,Earth Road,CDP,4.0,Poor,CDP,2.0,0.0788841498643,1.0,,"LINESTRING (9.45460797802815 5.352155678077509, 9.464212969326127 5.387836588057439, 9.47058148680037 5.3966223059799745, 9.481304390239416 5.4065881889130765, 9.488980361864947 5.410907373615089, 9.489996004004126 5.411479098709435, 9.491815579782951 5.414022070242879, 9.49503702863359 5.414914709410198)",Cameroon
1068.0,LITTORAL,5.0,SANAGA-MARITIME,55.0,37.0,P11,Bipok,Ndom,P11.Bipok-Ndom,2.0,2.0,10.8049355245,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0975835894899,,,"LINESTRING (10.836663104871036 4.370924189752259, 10.835206070983247 4.371510994678431, 10.823275180207986 4.372829467323186, 10.819568421217468 4.379943878891197, 10.819490244052758 4.394901299460514, 10.82543328687899 4.398613945413047, 10.826294432688144 4.409204491132471, 10.823529858314146 4.411721240234158, 10.822582907290837 4.417239196020205, 10.817983544206584 4.4197464123083705, 10.814433176417594 4.425656812442924, 10.811505531577325 4.430528179072212, 10.812168311228504 4.435364259902428, 10.807998092925402 4.445932878352096)",Cameroon
1069.0,CENTRE,2.0,NYONG-ET-KELLÉ,51.0,36.0,P10,Bokito,Nkongnok,P10.Bokito-Nkongnok,2.0,2.0,1.71601588016,-99.0,5.0,536.244028,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0155075675954,,,"LINESTRING (11.022139272999311 4.165162506538252, 11.021994204262114 4.163049098870033, 11.018358013272575 4.156587967414623, 11.018483885081707 4.150614154285165)",Cameroon
1070.0,LITTORAL,5.0,SANAGA-MARITIME,55.0,36.0,P10,Bokito,Nkongnok,P10.Bokito-Nkongnok,2.0,2.0,2.71085802715,-99.0,5.0,536.244028,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0244665851383,,,"LINESTRING (11.036795492634553 4.183143940598484, 11.028343482540151 4.176888806048453, 11.025390088311497 4.171580659393896, 11.022421440681967 4.1692651452873974, 11.022211636946395 4.1662167286932, 11.022139272999311 4.165162506538252)",Cameroon
1071.0,CENTRE,2.0,NYONG-ET-KELLÉ,51.0,36.0,P10,Botmakak,Boumnyebel,P10.Botmakak-Boumnyebel,2.0,2.0,4.50917499624,-99.0,5.0,536.244028,CDP,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.0406439047048,,,"LINESTRING (10.909704563404034 3.977465598456263, 10.916799131431503 3.9834118932309366, 10.925443798787626 3.9906567046945725, 10.944295160536683 3.997653311372005)",Cameroon
1072.0,CENTRE,2.0,NYONG-ET-KELLÉ,51.0,35.0,P9,Makak,Minka,P9.Makak-Minka,2.0,2.0,10.2119564096,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.0919433289813,,,"MULTILINESTRING ((11.107751883834453 3.5547848013655994, 11.107736697882672 3.554784412858453, 11.099723382470074 3.5538247894884307, 11.090336851781444 3.5579737559126556, 11.082733599335256 3.561335704045291), (11.082733599335256 3.561335704045291, 11.062806634050048 3.560547039095127, 11.0525436915608 3.551521719300922, 11.045456332498759 3.5484950087431457, 11.033765826904641 3.5500478384135477, 11.022149237487383 3.5536838837128926))",Cameroon
1073.0,LITTORAL,5.0,SANAGA-MARITIME,55.0,5.0,N3,Ndoupe,Pouma,N3.Ndoupe-Pouma,1.0,1.0,4.77903008622,-99.0,6.0,2954.192339,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.0430349846206,1.0,,"LINESTRING (10.554274984926792 3.853461354670287, 10.59655736736346 3.861420911309949, 10.59656608539126 3.8614256876091986)",Cameroon
1074.0,CENTRE,2.0,NYONG-ET-KELLÉ,51.0,36.0,P10,Boumnyebel,Eséka,P10.Boumnyebel-Eséka,2.0,2.0,12.075250373,-99.0,5.0,435.98957,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.109045616395,,,"LINESTRING (10.782167851934787 3.6502487170106974, 10.78217399340491 3.6502522846211605, 10.788554333366562 3.653959217180841, 10.790817313576667 3.659264023753394, 10.785446474284129 3.6783360746318294, 10.785415014200908 3.6843191885496935, 10.783335144049829 3.687760283316152, 10.786057770447087 3.692837399537325, 10.792002724332633 3.6951700826006686, 10.794943736695586 3.7020892216784773, 10.806808842064413 3.7115868456173757, 10.814273901989623 3.7298058247998256, 10.809182374132945 3.7401412616378593)",Cameroon
1075.0,CENTRE,2.0,NYONG-ET-KELLÉ,51.0,36.0,P10,Boumnyebel,Eséka,P10.Boumnyebel-Eséka,2.0,2.0,10.536063259,-99.0,5.0,435.98957,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0950610501418,,,"LINESTRING (10.812847391091452 3.826683401829939, 10.812779700920998 3.8397997042604857, 10.818479571567082 3.845352703928029, 10.81886676477427 3.8589323046924733, 10.82132236987053 3.861966890613246, 10.824103166215252 3.865403211778357, 10.840132767501132 3.867788569032257, 10.847859110153479 3.880485536486333, 10.868386215511919 3.8849568792811056)",Cameroon
1076.0,SUD,9.0,OCÉAN,54.0,34.0,P8,Mvinge,Mbango,P8.Mvinge-Mbango,2.0,2.0,25.470290411,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.229512602788,,,"LINESTRING (10.797473146452774 3.2227601101771484, 10.808703117329628 3.2209786386727046, 10.823353766564196 3.221975690026909, 10.829267245977348 3.229600308565921, 10.836818102123516 3.230790009987288, 10.841586263456065 3.238638976996981, 10.849370758968803 3.238909575801017, 10.853167185761606 3.257568438569024, 10.861809003166229 3.2691188477774062, 10.867023469243634 3.279271179952275, 10.878711166255073 3.2777207343846158, 10.882827985513984 3.278662007088599, 10.886783651661233 3.281631741099204, 10.888074864955968 3.282601389211834, 10.895405423177806 3.2821789030109585, 10.904124459069862 3.279001968802106, 10.905951615234073 3.2799317958346705, 10.904306613149629 3.28797722963418, 10.910726446838112 3.2866299229265223, 10.92542091553861 3.2793409745362965, 10.9522178890399 3.2787871027828714, 10.956336613062888 3.2792684684963547, 10.972760021170075 3.292237933223248, 10.97277411174764 3.2922382704689994)",Cameroon
1077.0,SUD,9.0,OCÉAN,54.0,10.0,N7,Longji,Kribi,N7.Longji-Kribi,1.0,1.0,15.3144984064,-99.0,5.0,539.676415,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.138304455502,,,"LINESTRING (9.909370004784932 2.934138987997983, 9.913398234528756 2.9571482815125023, 9.918575595478558 2.9709870417048023, 9.926304922081385 2.979549597362393, 9.94087762617636 2.992067276876014, 9.956319105029252 3.012183110579258, 9.966821631403718 3.016621028272141, 9.970435960774068 3.024467142632375, 9.965570457724368 3.0365749876074233, 9.965086005537671 3.037779481077564, 9.96710392589074 3.044695286368608, 9.968457854306507 3.0467647072970294)",Cameroon
1078.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,128.0,D82,jct_N2A,Olamze,D82.jct_N2A-Olamze,3.0,3.0,35.1861877992,-99.0,4.0,111.865881,CDP,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.316775046145,,,"MULTILINESTRING ((11.30695916240876 2.295226818264098, 11.296019233678294 2.284904743552829, 11.292182812236206 2.2738452310727553, 11.276707457721102 2.2572110299757924, 11.260000034723816 2.259432863505083, 11.250583043098743 2.2676695147517876, 11.240979126490515 2.267393908522706, 11.234560309935205 2.2701240451582407, 11.228162463771014 2.2689436373307217, 11.213278203048787 2.2536473396302767, 11.21134438189597 2.2516599845350243, 11.209498165500634 2.2497624141538495, 11.201944119459256 2.2490417109693794, 11.188234285173792 2.2515014835239526, 11.176112676974412 2.25144331627439, 11.169723340195219 2.248192009033062, 11.16631219914757 2.2444950922228486, 11.160144107278768 2.2426251813899967, 11.153541154537947 2.236612508555652, 11.133871537445998 2.2365171579374987, 11.12719485378858 2.2311735690017827), (11.12719485378858 2.2311735690017827, 11.120949223273726 2.226174966291751, 11.11131620550401 2.2184653177542373, 11.09909096842722 2.213822023688124, 11.093595680052942 2.211734846545596, 11.091682805009498 2.211008313056425, 11.089959586190162 2.208944806069667, 11.078950831445468 2.1957643262204556, 11.074612751088296 2.1941325891359043, 11.066375263472139 2.195012122483263, 11.046179213841128 2.208943636951062))",Cameroon
1079.0,SUD,9.0,DJA-ET-LOBO,7.0,13.0,N9,Ngolban,Nsimi,N9.Ngolban-Nsimi,1.0,1.0,10.5040568134,-99.0,5.0,525.092265,CDP,2.0,Asphalt,CDP,3.0,Fair,CDP,2.0,0.0947887534474,,,"LINESTRING (11.822282687549489 3.317255303111949, 11.804259546530773 3.3001547729658114, 11.793754633355661 3.2932087072870786, 11.791291448773336 3.27916181789692, 11.788679463267385 3.245784917896003, 11.783452935482956 3.237720287168429)",Cameroon
1080.0,SUD,9.0,DJA-ET-LOBO,7.0,13.0,N9,Nkpwang,Sangmelima,N9.Nkpwang-Sangmelima,1.0,1.0,2.58956901371,-99.0,5.0,479.001388,CDP,2.0,Asphalt,CDP,4.0,Poor,CDP,2.0,0.0233669602799,,,"LINESTRING (11.979316896279784 2.9427282526204976, 11.9792541182062 2.942998801961835, 11.977880797709474 2.9463662980120375, 11.977841197862574 2.9464313756520824, 11.970690843990326 2.958182010816415, 11.972051628837278 2.961408283630419, 11.97088274941882 2.9631764433701733)",Cameroon
1081.0,SUD,9.0,DJA-ET-LOBO,7.0,96.0,D36,Djoum,Yen,D36.Djoum-Yen,3.0,3.0,28.958297833,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.261162070448,,,"LINESTRING (12.675027256037822 2.434376660358055, 12.689838457636995 2.4468635470853997, 12.692558994909177 2.4551533473646714, 12.692444570570103 2.456303475918787, 12.691851463195178 2.462282768617399, 12.689090903394685 2.4673358081892047, 12.68837479754444 2.4774559536286347, 12.679880464456062 2.4873236216029113, 12.67755379156182 2.5004294757101206, 12.673179803074675 2.5093890020040135, 12.667673924284202 2.514433701263272, 12.667425060294988 2.5213349573225514, 12.67309213716328 2.5388358017842734, 12.67282992993313 2.5498779051885094, 12.67144536341442 2.554245253081774, 12.660649120263884 2.5680165479340644, 12.660536603386788 2.570250049267372, 12.659919672072022 2.582508327435562, 12.655991005370709 2.595380296661233, 12.66145400718483 2.604599205414786, 12.660959131855805 2.6170212789028255, 12.656578471298587 2.6280512270705003, 12.665467645428691 2.6393510482893134, 12.668423716939003 2.645802163995313, 12.672718616348902 2.6632999138898867, 12.671803193757341 2.6632970531465503, 12.674187117491897 2.6670087449184052)",Cameroon
1082.0,SUD,9.0,DJA-ET-LOBO,7.0,96.0,D36,Yen,Onon,D36.Yen-Onon,3.0,3.0,24.2397449502,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.217760384184,,,"LINESTRING (12.471774518508255 2.395375200736453, 12.473367412075675 2.3953564624626438, 12.50854957604463 2.4095015299394618, 12.518384737124848 2.409762586037459, 12.534816727462157 2.421776935695675, 12.540074731517677 2.422943746673468, 12.547177881775212 2.4188248221016124, 12.570485091899798 2.4274090388295804, 12.583425045374327 2.427000129693397, 12.59038896709194 2.4267800592975846, 12.60755987997868 2.422231967461471, 12.615784418256965 2.4254777798452665, 12.629977324269817 2.4225299560172857, 12.643230968462774 2.4269409138343576, 12.653044140220004 2.4347920104386276, 12.674777821878422 2.434166370089315, 12.675027256037822 2.434376660358055)",Cameroon
1083.0,CENTRE,2.0,NYONG-ET-MFOUMOU,52.0,59.0,P33,Akonolinga,Endom,P33.Akonolinga-Endom,2.0,2.0,11.0583109682,-99.0,4.0,201.489044,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0997957768564,,,"LINESTRING (12.220266641216597 3.6501269515059107, 12.219536219058966 3.662091023666733, 12.228212937352907 3.6706361612552314, 12.236186866957212 3.683090881931548, 12.238175151951452 3.7040392666007165, 12.24500858474056 3.7153390878195864, 12.246567735745487 3.7280014835361612, 12.254518878328213 3.7392652257538543, 12.254547378742643 3.7393055999170315)",Cameroon
1084.0,EST,3.0,HAUT-NYONG,15.0,14.0,N10,Dimako,Doume,N10.Dimako-Doume,1.0,1.0,18.1945134608,-99.0,5.0,560.096774,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.163855803407,,,"LINESTRING (13.49967952962703 4.257245535228094, 13.505627602361358 4.263700926311003, 13.506747100906523 4.27728026807074, 13.511314488596042 4.28580370322004, 13.512670435989776 4.296161540371145, 13.507822840240351 4.312490818240178, 13.51260575854809 4.328838659914538, 13.518310717558222 4.342196731582874, 13.524948170990058 4.34842276497136, 13.539374902529175 4.3569647621273475, 13.544723203912326 4.364726208016464, 13.550807621960189 4.373554813707301, 13.568935836167498 4.376722372483982, 13.577175453378288 4.377925181523892)",Cameroon
1085.0,EST,3.0,HAUT-NYONG,15.0,47.0,P21,Mbet,Nguelemendouka,P21.Mbet-Nguelemendouka,3.0,2.0,31.7620818971,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.286319084042,,,"LINESTRING (12.931928226345576 4.378507274901949, 12.965173210193939 4.389212055203473, 12.97046089637297 4.409040876576341, 12.974426661007271 4.42886969794921, 12.996899324570336 4.443410834042311, 13.003508932294153 4.459273890780878, 13.003508932294153 4.47910271215369, 12.986323953111537 4.50289729816086, 12.988967796201052 4.52801380571276, 13.010118539118707 4.539911098716345, 13.01805006748799 4.558417998544428, 13.020693910577506 4.582212584551598, 13.027636457209098 4.605102250249786)",Cameroon
1086.0,CENTRE,2.0,HAUTE-SANAGA,13.0,47.0,P21,Mbet,Nguelemendouka,P21.Mbet-Nguelemendouka,3.0,2.0,0.33858683593,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.00305464707559,,,"LINESTRING (13.027636457209098 4.605102250249786, 13.028523061925625 4.608025399379244)",Cameroon
1087.0,CENTRE,2.0,HAUTE-SANAGA,13.0,1.0,N1,Mbet,Ngen,N1.Mbet-Ngen,1.0,1.0,16.6135413826,-99.0,4.0,228.383461,CDP,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.149432216249,1.0,,"LINESTRING (13.028523061925625 4.608025399379244, 13.053573641978176 4.608793211749571, 13.07308889494044 4.600788019912898, 13.080886995396838 4.600807067553433, 13.102897709609067 4.608952320702315, 13.106551702678132 4.610304141107292, 13.12902672426361 4.611048890364145, 13.14991593534188 4.6035052710623745, 13.172902185528073 4.599039834115388)",Cameroon
1088.0,CENTRE,2.0,NYONG-ET-MFOUMOU,52.0,90.0,D31,Mayos,Ayos,D31.Mayos-Ayos,3.0,3.0,4.50737115324,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.0405890295327,,,"LINESTRING (12.747048713417655 4.06016853020725, 12.747142598140954 4.060285644418514, 12.756065108340067 4.065834090818669, 12.767523127498407 4.066787259754449, 12.777133061470295 4.082518592795395)",Cameroon
1089.0,EST,3.0,HAUT-NYONG,15.0,90.0,D31,Mayos,Ayos,D31.Mayos-Ayos,3.0,3.0,1.97451600705,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.0177698639138,,,"LINESTRING (12.777133061470295 4.082518592795395, 12.778929704537404 4.085459672607442, 12.784422229295046 4.088696903660377, 12.792106038512031 4.090728681666633)",Cameroon
1090.0,EST,3.0,HAUT-NYONG,15.0,33.0,P7,Mesamena,Dimpan,P7.Mesamena-Dimpan,2.0,2.0,5.37715901661,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.0483988386766,,,"MULTILINESTRING ((12.774097337007845 3.6208049191673126, 12.774078352319805 3.620821327297733, 12.76054065726396 3.628607145713204, 12.759911308110532 3.6295851350377006, 12.758469525825035 3.631822936928984, 12.763266912425593 3.6364391793883897, 12.775852040192092 3.6415377246548815, 12.779731145256335 3.6468418045752173, 12.779267722815973 3.6489115159846506), (12.774099813740747 3.6208027787808987, 12.774097337007845 3.6208049191673126))",Cameroon
1091.0,CENTRE,2.0,MÉFOU-ET-AKONO,36.0,5.0,N3,Matomb,jct_N2,N3.Matomb-jct_N2,1.0,1.0,7.44528775438,-99.0,7.0,4284.342567,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.0669989140917,1.0,,"MULTILINESTRING ((11.421726869830081 3.7872465723200435, 11.437489552337638 3.7917504408946456, 11.45018732018832 3.791115496159591), (11.45018732018832 3.791115496159591, 11.476097995641908 3.789819845609941, 11.488046722671015 3.789818171072284))",Cameroon
1092.0,CENTRE,2.0,MFOUNDI,41.0,5.0,N3,Matomb,jct_N2,N3.Matomb-jct_N2,1.0,1.0,1.43531250139,-99.0,7.0,4284.342567,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.0129145927202,1.0,,"LINESTRING (11.488046722671015 3.789818171072284, 11.500961315264306 3.7898163607370634)",Cameroon
1093.0,CENTRE,2.0,MÉFOU-ET-AFAMBA,35.0,5.0,N3,Matomb,jct_N2,N3.Matomb-jct_N2,1.0,1.0,2.85096003428,-99.0,7.0,4284.342567,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.025651866114,1.0,,"LINESTRING (11.500961315264306 3.7898163607370634, 11.526613181126322 3.789812765247575)",Cameroon
1094.0,CENTRE,2.0,MÉFOU-ET-AFAMBA,35.0,3.0,N2,Yaoundé,Mbalmayo,N2.Yaoundé-Mbalmayo,1.0,1.0,7.08148015878,-99.0,6.0,2758.441074,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.0639566133081,1.0,,"LINESTRING (11.526613181126322 3.789812765247575, 11.526621091562902 3.787998558421293, 11.530555685695674 3.7790411743125105, 11.541616619104559 3.764821401953327, 11.54120749862767 3.7535434981116964, 11.53911240025667 3.748929151423056, 11.537123155685833 3.7445503641536106, 11.538104400556051 3.7314056404489406)",Cameroon
1095.0,CENTRE,2.0,LEKIÉ,21.0,105.0,D48,Koro,Saa,D48.Koro-Saa,3.0,3.0,12.0764632332,-99.0,-99.0,-99.0,Not applicable,2.0,Asphalt,CDP,-99.0,Unknown,Not applicable,2.0,0.109058483883,,,"LINESTRING (11.442250162962466 4.358800035572187, 11.474875844883059 4.404598575587897, 11.492493184822479 4.454401761526469)",Cameroon
1096.0,CENTRE,2.0,MBAM-ET-KIM,33.0,105.0,D48,Koro,Saa,D48.Koro-Saa,3.0,3.0,1.03556762622,-99.0,-99.0,-99.0,Not applicable,2.0,Asphalt,CDP,-99.0,Unknown,Not applicable,2.0,0.00935585063348,,,"LINESTRING (11.492493184822479 4.454401761526469, 11.49561325849669 4.463222026904759)",Cameroon
