year,Country,Country Code,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",Transport - Rails: Carriages (number),"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",Transport - Rails: Employees (number),Transport - Rails: Employees - average 2000 to 2005 (number),"Transport - Rails: Freight (number of tons, annual)","Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)","Transport - Rails: Labour productivity (1,000 traffic units per employee)",Transport - Rails: Length of haul freight - average (km),Transport - Rails: Locomotive productivity (million traffic units per locomotive),Transport - Rails: Locomotives (number),"Transport - Rails: Passengers (number, annual)","Transport - Rails: Private company (1-private, 0-non-private)","Transport - Rails: Traffic - operated by private company (route-km, annual)","Transport - Rails: Traffic - operated by public rail company (route-km, annual)","Transport - Rails: Traffic - total (route-km, annual)","Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)","Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)","Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),Transport - Rails: Traffic unit - net tonne-km (million),Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),Transport - Rails: Traffic unit - passenger-km (million),Transport - Rails: Trip length per passenger - average (km per passenger),"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",Transport - Rails: Wagons (number)
2003,Zimbabwe,071,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995,3831.1806776799995
2004,Angola,005,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856,606.6603744192856
2004,Benin,006,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286,353.9765921864286
2004,Botswana,008,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625,705.2587153625
2004,Burkina Faso,009,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857,461.4366226592857
2004,Cameroon,010,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287,1077.8581369014287
2004,Congo,011,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0
2004,Congo,013,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285,1388.896355285
2004,Congo,014,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464,343.07807646538464
2004,Congo,015,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665,556.70656665
2004,Ethiopia/Djibouti,021,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0
2004,Gabon,023,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143,929.5879143107143
2004,Ghana,024,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885,732.657351885
2004,Kenya,027,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856,1787.7619023792856
2004,Madagascar,032,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0
2004,Madagascar,033,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144,165.96010630957144
2004,Malawi,034,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714,263.43437345735714
2004,Mali,035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Mali/Senegal,037,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725,498.4317346725
2004,Mozambique,040,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715,319.0824214335715
2004,Mozambique,041,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571,498.3087692378571
2004,Namibia,045,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349,688.677477349
2004,Nigeria,047,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859,1217.0179037192859
2004,Senegal,049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,South Africa,056,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015,73347.1586015
2004,Sudan,058,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667,538.7555994666667
2004,Swaziland,060,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0
2004,Tanzania,062,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714,1324.810177015714
2004,Tanzania/Zambia,063,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715,963.7805671885715
2004,Uganda,067,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663,349.97233829166663
2004,Zambia,068,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572,798.7274808078572
2004,Zimbabwe,071,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5,1834.5
2005,Algeria,001,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334
2005,Angola,002,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
2005,Angola,003,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778
2005,Angola,004,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998
2005,Angola,005,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166,633.1614889904166
2005,Benin,006,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002,239.24833477520002
2005,Botswana,008,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625,659.0381803625
2005,Botwsana,007,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404
2005,Burkina Faso,009,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725,456.00122376772725
2005,Cameroon,010,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332,979.5953981332
2005,Congo,011,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076,1212.1584699423076
2005,Congo,012,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428
2005,Congo,013,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252,1088.0752007631252
2005,Congo,014,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845,347.06251073153845
2005,Congo,015,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084,569.419337084
2005,Côte dIvoire,016,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213
2005,Djibouti,017,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
2005,Egypt,018,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443
2005,Eritrea,019,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
2005,Ethiopia,020,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396
2005,Ethiopia/Djibouti,021,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
2005,Gabon,022,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615
2005,Gabon,023,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856,1013.0657871992856
2005,Ghana,024,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548,653.288945548
2005,Guinée Conakry,025,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389
2005,Guinée Conakry,026,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286
2005,Kenya,027,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077,1649.657420628077
2005,Kenya,028,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125
2005,Liberia,029,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8
2005,Liberia,030,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111
