name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ethiopia,2017-04-24,26,11,20.6,26,11,20.6,3.2,33.2,0,0,0,,0,0,,29.5,97.7,1025,48.6,14.9,,,,,2017-04-24T06:11:16,2017-04-24T18:34:58,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-25,23.6,16,19.3,23.6,16,19.3,8.7,51.2,0,0,0,,0,0,,21.6,91.4,1025,56.7,26.6,,,,,2017-04-25T06:10:52,2017-04-25T18:35:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-26,27,14,18.8,26.3,14,18.7,10,60.5,0,0,0,,0,0,,27.7,254.1,1026.1,50.8,13.1,,,,,2017-04-26T06:10:29,2017-04-26T18:35:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-27,25,14.9,19.1,25,14.9,19.1,9.5,56.4,2,100,4.17,rain,0,0,,23.3,76.9,1026.3,83.7,15.2,,,,,2017-04-27T06:10:06,2017-04-27T18:35:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-28,23,14,16.3,23,14,16.3,10.8,71.6,0,0,0,,0,0,,22.3,66.4,1026.1,73,15.4,,,,,2017-04-28T06:09:44,2017-04-28T18:35:12,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-29,18,13.8,15.6,18,13.8,15.6,12.4,82,7,100,4.17,rain,0,0,,18.4,93.9,1026.2,79.7,10.9,,,,,2017-04-29T06:09:23,2017-04-29T18:35:17,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-04-30,23,13,17,23,13,17,10.3,66.7,0,0,0,,0,0,,14.8,95.1,1026.8,82.9,14.9,,,,,2017-04-30T06:09:02,2017-04-30T18:35:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-01,22.9,13,17.7,22.9,13,17.7,11.4,69.1,9,100,4.17,rain,0,0,,22.3,129,1026,59.9,12.8,,,,,2017-05-01T06:08:42,2017-05-01T18:35:27,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-02,22,13,15.9,22,13,15.9,12,79.3,0,0,0,,0,0,,22.3,202.2,1026.9,82.9,11.8,,,,,2017-05-02T06:08:23,2017-05-02T18:35:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-03,23,14.8,18.5,23,14.8,18.5,10.8,63.7,13,100,4.17,rain,0,0,,27.7,87,1025.8,81.8,13.7,,,,,2017-05-03T06:08:04,2017-05-03T18:35:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-04,24,14.9,18.2,24,14.9,18.2,11.3,65.8,0,0,0,,0,0,,31.7,80.2,1025.7,75.5,14.9,,,,,2017-05-04T06:07:46,2017-05-04T18:35:45,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-05,25,14.4,18.9,25,14.4,18.9,11.8,65.7,0,0,0,,0,0,,29.5,94.8,1026.1,67.1,15,,,,,2017-05-05T06:07:29,2017-05-05T18:35:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-06,23.7,12.7,17.3,23.7,12.7,17.3,10.7,67.9,0,0,0,,0,0,,25.2,77.6,1026,65.3,25.8,,,,,2017-05-06T06:07:12,2017-05-06T18:36:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-07,25,13,19.3,25,13,19.3,10.5,58.3,0,0,0,,0,0,,25.9,77.7,1025.7,53,12.7,,,,,2017-05-07T06:06:57,2017-05-07T18:36:08,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-08,26,13.9,19.2,26,13.9,19.2,10.1,58.5,0,0,0,,0,0,,29.5,72.3,1026.2,47.2,15.2,,,,,2017-05-08T06:06:41,2017-05-08T18:36:16,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-09,26,13,19.7,26,13,19.7,9.8,55.3,0,0,0,,0,0,,33.1,80.9,1025.8,53.8,14.2,,,,,2017-05-09T06:06:27,2017-05-09T18:36:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-10,27,14.1,19.6,26.4,14.1,19.6,9.8,56.1,0,0,0,,0,0,,29.5,75,1025,45.4,14.3,,,,,2017-05-10T06:06:13,2017-05-10T18:36:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-11,27.2,13.9,20.3,26.3,13.9,20.1,7.7,48.8,0,0,0,,0,0,,29.5,46.4,1024.9,42.8,15.2,,,,,2017-05-11T06:06:00,2017-05-11T18:36:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-12,25,14,18.8,25,14,18.8,10,58.4,0,0,0,,0,0,,20.8,237.4,1026,45.3,14.8,,,,,2017-05-12T06:05:48,2017-05-12T18:36:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-13,23,13.9,17.5,23,13.9,17.5,12.4,73.9,2,100,4.17,rain,0,0,,24.1,161.8,1025.9,64.3,12.9,,,,,2017-05-13T06:05:37,2017-05-13T18:37:03,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-14,24.9,13,18.4,24.9,13,18.4,11.9,68.1,3,100,4.17,rain,0,0,,23.3,112.9,1025,57.2,14.2,,,,,2017-05-14T06:05:26,2017-05-14T18:37:13,0.62,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-15,22,13,16.5,22,13,16.5,12.8,80.7,49,100,4.17,rain,0,0,,20.5,211.6,1026.7,74.4,14.4,,,,,2017-05-15T06:05:16,2017-05-15T18:37:24,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-16,21,14,17.5,21,14,17.5,13.2,77.3,0,0,0,,0,0,,14.8,214,1026.8,64.7,10.7,,,,,2017-05-16T06:05:07,2017-05-16T18:37:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-17,21,13.8,16.2,21,13.8,16.2,13.5,84.9,22,100,4.17,rain,0,0,,14.6,146.7,1026.8,70.1,10.1,,,,,2017-05-17T06:04:59,2017-05-17T18:37:47,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-18,24,14,18.5,24,14,18.5,12.7,71.7,1,100,4.17,rain,0,0,,22.3,141.2,1025.5,60.7,12.2,,,,,2017-05-18T06:04:51,2017-05-18T18:37:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-19,23.1,13,17.4,23.1,13,17.4,12.3,74.8,6,100,4.17,rain,0,0,,18.4,168.7,1028.2,65.5,12,,,,,2017-05-19T06:04:45,2017-05-19T18:38:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-20,21.9,14.4,17.6,21.9,14.4,17.6,13.2,76.6,0,0,0,,0,0,,14.8,243.6,1028.9,58.9,15.4,,,,,2017-05-20T06:04:39,2017-05-20T18:38:24,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-21,24.9,13,19,24.9,13,19,12.1,66.6,5,100,4.17,rain,0,0,,25.9,68.2,1025.7,47,16.3,,,,,2017-05-21T06:04:33,2017-05-21T18:38:37,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-22,26,12.7,19.2,26,12.7,19.2,10.7,61.7,0,0,0,,0,0,,29.5,88.8,1025.3,56.9,13.8,,,,,2017-05-22T06:04:29,2017-05-22T18:38:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-23,25.7,13.9,18.2,25.7,13.9,18.2,11.5,67.5,3,100,4.17,rain,0,0,,23.3,78.8,1027.3,53.7,14.3,,,,,2017-05-23T06:04:25,2017-05-23T18:39:03,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-24,25,14,19.4,25,14,19.4,9.8,56.6,0,0,0,,0,0,,33.5,68.7,1026.6,54.8,14.3,,,,,2017-05-24T06:04:22,2017-05-24T18:39:17,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-25,26,14,20.4,26,14,20.4,8.2,47.2,0,0,0,,0,0,,25.9,71.5,1025.2,47.4,12.1,,,,,2017-05-25T06:04:20,2017-05-25T18:39:31,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-26,25,13,18.2,25,13,18.2,8.4,54.6,0,0,0,,0,0,,25.9,96.5,1024.8,50.2,11.1,,,,,2017-05-26T06:04:18,2017-05-26T18:39:45,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-27,24,14,18.3,24,14,18.3,11.5,66.4,0,0,0,,0,0,,20.6,106.4,1026,69.6,11.5,,,,,2017-05-27T06:04:17,2017-05-27T18:40:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-05-28,20,13.7,15.6,20,13.7,15.6,12.8,84.4,0,0,0,,0,0,,14.8,271.6,1026.5,73.7,11.5,,,,,2017-05-28T06:04:17,2017-05-28T18:40:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-05-29,20.1,13,15.2,20.1,13,15.2,12.9,86.8,16,100,4.17,rain,0,0,,18.4,226,1026.9,79.8,10.2,,,,,2017-05-29T06:04:18,2017-05-29T18:40:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-30,21.1,13.9,16.8,21.1,13.9,16.8,12.4,76.1,26,100,4.17,rain,0,0,,28.4,42.1,1027.9,85,12.5,,,,,2017-05-30T06:04:19,2017-05-30T18:40:44,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-05-31,22,14,17.5,22,14,17.5,12.6,74.4,0,0,0,,0,0,,14.8,252.1,1028.1,67,10,,,,,2017-05-31T06:04:21,2017-05-31T18:41:00,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-06-01,26,11,18.6,26,11,18.6,9.7,60,0,0,0,,0,0,,27.7,88.5,1027.4,47.9,9.6,,,,,2017-06-01T06:04:24,2017-06-01T18:41:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-06-02,26,13,20.3,26,13,20.3,7.9,47,0,0,0,,0,0,,22.1,92.8,1026.7,53.8,12.2,,,,,2017-06-02T06:04:27,2017-06-02T18:41:30,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-03,25,13,18.1,25,13,18.1,10.2,61.4,0,0,0,,0,0,,15.8,251.2,1027,46.1,11.6,,,,,2017-06-03T06:04:31,2017-06-03T18:41:46,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-04,18.4,13.9,16.9,18.4,13.9,16.9,10.2,64.9,0,0,0,,0,0,,18,276.2,,55,24.8,,,,,2017-06-04T06:04:36,2017-06-04T18:42:01,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-05,22.4,11.4,17.9,22.4,11.4,17.9,9.1,58.3,0,0,0,,0,0,,17.9,0.7,,47.4,19.4,,,,,2017-06-05T06:04:41,2017-06-05T18:42:17,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-06,23.7,17.4,21,23.7,17.4,21,9.6,48.6,0,0,0,,0,0,,10.8,322.9,,47.5,17.5,,,,,2017-06-06T06:04:47,2017-06-06T18:42:32,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-07,29.2,15.2,20.9,28.2,15.2,20.7,11.2,55.7,0,0,0,,0,0,,17.8,270.2,,60,18,,,,,2017-06-07T06:04:54,2017-06-07T18:42:48,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-08,23,12.9,18,23,12.9,18,10.6,63.7,0,0,0,,0,0,,14.4,250.6,,61.2,28.7,,,,,2017-06-08T06:05:01,2017-06-08T18:43:04,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-09,24.4,13.1,20.5,24.4,13.1,20.5,8.6,48.9,0,0,0,,0,0,,21.6,117.6,,51.7,26.5,,,,,2017-06-09T06:05:09,2017-06-09T18:43:19,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,63450099999"
Ethiopia,2017-06-10,25.2,13.7,19.5,25.2,13.7,19.5,11,58.7,0,0,0,,0,0,,14.4,241.3,1025,59.1,14.6,,,,,2017-06-10T06:05:17,2017-06-10T18:43:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-11,23,13,17.8,23,13,17.8,11.3,66.9,1,100,4.17,rain,0,0,,14.8,188.3,1024.1,68,14.9,,,,,2017-06-11T06:05:26,2017-06-11T18:43:50,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-12,23.5,14,17.2,23.5,14,17.2,12.1,73.3,0.3,100,4.17,rain,0,0,,18.2,255.2,1024.5,69.8,13.7,,,,,2017-06-12T06:05:35,2017-06-12T18:44:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-13,24,11.6,17,24,11.6,17,11.8,72.6,4,100,4.17,rain,0,0,,36,304.6,1024.8,62.9,11.1,,,,,2017-06-13T06:05:45,2017-06-13T18:44:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-14,28.1,14,20.2,27.4,14,20.2,10.1,55,12,100,4.17,rain,0,0,,36,91.4,1025.3,43.5,14,,,,,2017-06-14T06:05:55,2017-06-14T18:44:35,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-15,25,13,18.6,25,13,18.6,8.8,55.2,0,0,0,,0,0,,29.5,120.7,1025.9,52.7,10.8,,,,,2017-06-15T06:06:06,2017-06-15T18:44:50,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-16,25,13,19.4,25,13,19.4,7.4,48.2,0,0,0,,0,0,,24.1,102,1025.3,60.1,10,,,,,2017-06-16T06:06:17,2017-06-16T18:45:04,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-06-17,25,14,18.8,25,14,18.8,11,62.4,0,0,0,,0,0,,18.4,210.2,1024.6,47.4,11.1,,,,,2017-06-17T06:06:28,2017-06-17T18:45:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-18,22,13.8,17.5,22,13.8,17.5,11.8,70.3,2,100,4.17,rain,0,0,,21.4,228.7,1024,49.6,17.3,,,,,2017-06-18T06:06:40,2017-06-18T18:45:33,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-19,23,11.6,16.5,23,11.6,16.5,10.9,71.5,2,100,4.17,rain,0,0,,20.5,209.9,1025,56.8,17.6,,,,,2017-06-19T06:06:52,2017-06-19T18:45:46,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-20,26.1,11,18.6,26.1,11,18.6,8.5,56.7,0,0,0,,0,0,,25.9,176.4,1026.3,44.4,16.3,,,,,2017-06-20T06:07:05,2017-06-20T18:46:00,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-21,26.2,13.2,20.1,26.2,13.2,20.1,8.5,49.8,0,0,0,,0,0,,33.1,106.3,1025.4,49.5,17.1,,,,,2017-06-21T06:07:18,2017-06-21T18:46:13,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-22,27,14.2,21.2,26.2,14.2,21.2,8.2,46,0.8,100,4.17,rain,0,0,,33.5,110,1024.8,61.8,14.6,,,,,2017-06-22T06:07:31,2017-06-22T18:46:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-23,25,14.9,19.3,25,14.9,19.3,9.5,55,0,0,0,,0,0,,29.5,127.3,1025.4,62.8,11.6,,,,,2017-06-23T06:07:44,2017-06-23T18:46:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-24,22,13,16.8,22,13,16.8,10.9,69.8,0,0,0,,0,0,,28.5,165.4,1026,53.8,12.6,,,,,2017-06-24T06:07:58,2017-06-24T18:46:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-25,21,13,15.4,21,13,15.4,11.2,76.5,1,100,4.17,rain,0,0,,18.4,258.8,1026,67.7,11.8,,,,,2017-06-25T06:08:12,2017-06-25T18:47:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HAAB,63450099999"
Ethiopia,2017-06-26,23,13,17.2,23,13,17.2,11.3,69.7,5,100,4.17,rain,0,0,,26.7,170.7,1025.4,80.7,11.1,,,,,2017-06-26T06:08:26,2017-06-26T18:47:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-27,18.1,13.9,15.5,18.1,13.9,15.5,12,79.7,4,100,4.17,rain,0,0,,20.9,231.9,1025.5,72.6,13,,,,,2017-06-27T06:08:40,2017-06-27T18:47:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-28,20,13.1,16.2,20,13.1,16.2,12.4,78.7,1,100,4.17,rain,0,0,,20.9,242.5,1024.9,86.4,12.9,,,,,2017-06-28T06:08:54,2017-06-28T18:47:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-29,23.1,12,16.4,23.1,12,16.4,11.6,75.1,0.3,100,4.17,rain,0,0,,15.8,211.7,1026,45.8,17.4,,,,,2017-06-29T06:09:09,2017-06-29T18:47:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-06-30,22,12,16.9,22,12,16.9,12.2,74.8,0,0,0,,0,0,,24.1,229.5,1025.2,57.1,13.4,,,,,2017-06-30T06:09:24,2017-06-30T18:47:51,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-01,21.3,12,16.7,21.3,12,16.7,11.2,71,3,100,4.17,rain,0,0,,22.3,271.7,1024.9,61.6,12.5,,,,,2017-07-01T06:09:38,2017-07-01T18:48:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-02,20.9,13,15.4,20.9,13,15.4,11.7,79.3,3,100,4.17,rain,0,0,,18.5,205.9,1025.4,69.6,11,,,,,2017-07-02T06:09:53,2017-07-02T18:48:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-03,16,12.9,14.5,16,12.9,14.5,11.8,84.4,23,100,4.17,rain,0,0,,14.4,263.6,1025.6,73.4,10.4,,,,,2017-07-03T06:10:08,2017-07-03T18:48:15,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-04,19,11.9,14.6,19,11.9,14.6,11.5,82.8,2,100,4.17,rain,0,0,,13,224.2,1025.5,77.2,9.4,,,,,2017-07-04T06:10:22,2017-07-04T18:48:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-05,23.4,11,15.6,23.4,11,15.6,12,80.1,8,100,4.17,rain,0,0,,14.8,230.7,1026.1,56.5,15.1,,,,,2017-07-05T06:10:37,2017-07-05T18:48:28,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-06,21,12.1,15.6,21,12.1,15.6,12.8,84.2,6,100,4.17,rain,0,0,,22.3,247.2,1026.9,56.1,12.6,,,,,2017-07-06T06:10:52,2017-07-06T18:48:33,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-07,19.2,12,14.4,19.2,12,14.4,12,86.3,0,0,0,,0,0,,18.2,279.8,1027.3,79.6,10.3,,,,,2017-07-07T06:11:06,2017-07-07T18:48:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-08,18,14,15.2,18,14,15.2,12.5,84.1,0,0,0,,0,0,,18.4,229.7,1027.3,75.1,9.6,,,,,2017-07-08T06:11:21,2017-07-08T18:48:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-07-09,,,,,,,,,,,0,,,,,0,,,,,,,,,2017-07-09T06:11:35,2017-07-09T18:48:45,0.5,,,,
Ethiopia,2017-07-10,21,15,17.7,21,15,17.7,12.3,72.2,0,0,0,,0,0,,18.4,226.5,1024.9,65.6,12.5,,,,,2017-07-10T06:11:49,2017-07-10T18:48:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-11,19,12,14.7,19,12,14.7,11.9,83.7,7,100,4.17,rain,0,0,,25.7,315.4,1026.8,82.1,10.4,,,,,2017-07-11T06:12:04,2017-07-11T18:48:50,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-12,22,13,17.5,22,13,17.5,13.2,77.1,5,100,4.17,rain,0,0,,18.4,213,1025.7,60.3,11.6,,,,,2017-07-12T06:12:18,2017-07-12T18:48:51,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-13,20,13,15.3,20,13,15.3,12.8,85.6,5,100,4.17,rain,0,0,,22.1,262.9,1026,65.9,11.6,,,,,2017-07-13T06:12:31,2017-07-13T18:48:52,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HAAB,63450099999"
Ethiopia,2017-07-14,20.1,13,15.7,20.1,13,15.7,12.8,83.9,0,0,0,,0,0,,18.4,247.3,1026,63.3,14,,,,,2017-07-14T06:12:45,2017-07-14T18:48:51,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-07-15,23,13.9,17.1,23,13.9,17.1,11.6,72.8,0,0,0,,0,0,,16.6,230.5,1026.6,53.5,10.2,,,,,2017-07-15T06:12:58,2017-07-15T18:48:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-07-16,22,13,16.6,22,13,16.6,12.5,78.1,0,0,0,,0,0,,20.5,144.5,1025.5,71.1,9.9,,,,,2017-07-16T06:13:11,2017-07-16T18:48:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HAAB,63450099999"
Ethiopia,2017-07-17,22,14,17,22,14,17,13.4,80.3,0,0,0,,0,0,,27.7,203.1,1026.3,69.7,12.6,,,,,2017-07-17T06:13:24,2017-07-17T18:48:46,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-18,21,12,16.5,21,12,16.5,11.9,75.4,15,100,4.17,rain,0,0,,28.8,278.5,1027,65.6,14.7,,,,,2017-07-18T06:13:36,2017-07-18T18:48:43,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-19,19,14,16.5,19,14,16.5,13.4,82.8,0,0,0,,0,0,,19.7,205.8,1027.6,73.9,13.5,,,,,2017-07-19T06:13:49,2017-07-19T18:48:38,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63451099999,HAAB,63450099999"
Ethiopia,2017-07-20,16.7,12.8,14.3,16.7,12.8,14.3,12.6,89.6,15,100,4.17,rain,0,0,,19.4,191.6,1026.3,69.5,12,,,,,2017-07-20T06:14:01,2017-07-20T18:48:34,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63451099999,HAAB,63450099999"
